product_ndc	class_name
0067-6319	Adrenergic Alpha1-agonists
0067-6341	Cyclooxygenase Inhibitors
0067-6344	Histamine H1 Receptor Antagonists
0067-6345	Uncompetitive Nmda Receptor Antagonists
0067-6345	Sigma-1 Receptor Agonists
0067-6346	Histamine H1 Receptor Antagonists
0067-6347	Adrenergic Alpha1-agonists
0067-6348	Sigma-1 Receptor Agonists
0067-6348	Uncompetitive Nmda Receptor Antagonists
0067-6350	Uncompetitive Nmda Receptor Antagonists
0067-6350	Sigma-1 Receptor Agonists
0067-6394	Histamine H1 Receptor Antagonists
0067-6395	Histamine H1 Receptor Antagonists
0067-6396	Sigma-1 Receptor Agonists
0067-6396	Uncompetitive Nmda Receptor Antagonists
0067-6424	Cyclooxygenase Inhibitors
0067-6426	Uncompetitive Nmda Receptor Antagonists
0067-6426	Sigma-1 Receptor Agonists
0067-6427	Uncompetitive Nmda Receptor Antagonists
0067-6427	Sigma-1 Receptor Agonists
0067-6716	Adrenergic Alpha1-agonists
0067-7916	Adrenergic Alpha1-agonists
0067-7918	Histamine H1 Receptor Antagonists
0067-8103	Cyclooxygenase Inhibitors
0067-8104	Cyclooxygenase Inhibitors
0067-8105	Sigma-1 Receptor Agonists
0067-8105	Uncompetitive Nmda Receptor Antagonists
0067-8106	Histamine H1 Receptor Antagonists
0067-8115	Uncompetitive Nmda Receptor Antagonists
0067-8115	Sigma-1 Receptor Agonists
0067-8116	Histamine H1 Receptor Antagonists
0067-8117	Adrenergic Alpha1-agonists
0067-8118	Sigma-1 Receptor Agonists
0067-8118	Uncompetitive Nmda Receptor Antagonists
0068-0037	Cholinergic Antagonists
0069-0075	Topoisomerase Inhibitors
0069-0080	Topoisomerase Inhibitors
0069-0085	Cyclooxygenase Inhibitors
0069-0087	Cyclooxygenase Inhibitors
0069-0121	Histamine H2 Receptor Antagonists
0069-0125	Histamine H2 Receptor Antagonists
0069-0126	Histamine H2 Receptor Antagonists
0069-0138	Serotonin 1b Receptor Agonists
0069-0138	Serotonin 1d Receptor Agonists
0069-0145	Receptor Tyrosine Kinase Inhibitors
0069-0146	Folic Acid Metabolism Inhibitors
0069-0147	Folic Acid Metabolism Inhibitors
0069-0148	Folic Acid Metabolism Inhibitors
0069-0149	Folic Acid Metabolism Inhibitors
0069-0151	Receptor Tyrosine Kinase Inhibitors
0069-0152	Nucleic Acid Synthesis Inhibitors
0069-0153	Nucleic Acid Synthesis Inhibitors
0069-0154	Nucleic Acid Synthesis Inhibitors
0069-0155	Nucleic Acid Synthesis Inhibitors
0069-0169	Nucleic Acid Synthesis Inhibitors
0069-0170	Topoisomerase Inhibitors
0069-0171	Topoisomerase Inhibitors
0069-0173	Nucleic Acid Synthesis Inhibitors
0069-0174	Nucleic Acid Synthesis Inhibitors
0069-0176	Nucleic Acid Synthesis Inhibitors
0069-0177	Corticosteroid Hormone Receptor Agonists
0069-0178	Corticosteroid Hormone Receptor Agonists
0069-0179	Corticosteroid Hormone Receptor Agonists
0069-0181	Folic Acid Metabolism Inhibitors
0069-0192	Corticosteroid Hormone Receptor Agonists
0069-0204	Folic Acid Metabolism Inhibitors
0069-0336	Phosphodiesterase 5 Inhibitors
0069-0338	Phosphodiesterase 5 Inhibitors
0069-0468	Partial Cholinergic Nicotinic Agonists
0069-0469	Partial Cholinergic Nicotinic Agonists
0069-0471	Partial Cholinergic Nicotinic Agonists
0069-0550	Protein Kinase Inhibitors
0069-0700	Serotonin 3 Receptor Antagonists
0069-0770	Protein Kinase Inhibitors
0069-0807	Chemokine Co-receptor 5 Antagonists
0069-0808	Chemokine Co-receptor 5 Antagonists
0069-0830	Protein Kinase Inhibitors
0069-0980	Protein Kinase Inhibitors
0069-1340	Serotonin 3 Receptor Antagonists
0069-1441	Serotonin 3 Receptor Antagonists
0069-1520	Calcium Channel Antagonists
0069-1530	Calcium Channel Antagonists
0069-1540	Calcium Channel Antagonists
0069-2150	Calcium Channel Antagonists
0069-2160	Calcium Channel Antagonists
0069-2170	Calcium Channel Antagonists
0069-2180	Calcium Channel Antagonists
0069-2190	Calcium Channel Antagonists
0069-2250	Calcium Channel Antagonists
0069-2260	Calcium Channel Antagonists
0069-2270	Calcium Channel Antagonists
0069-2600	Calcium Channel Antagonists
0069-2650	Calcium Channel Antagonists
0069-2660	Calcium Channel Antagonists
0069-2670	Calcium Channel Antagonists
0069-2960	Calcium Channel Antagonists
0069-2970	Calcium Channel Antagonists
0069-2980	Calcium Channel Antagonists
0069-3030	Topoisomerase Inhibitors
0069-3031	Topoisomerase Inhibitors
0069-3032	Topoisomerase Inhibitors
0069-3033	Topoisomerase Inhibitors
0069-3034	Topoisomerase Inhibitors
0069-3857	Nucleic Acid Synthesis Inhibitors
0069-3858	Nucleic Acid Synthesis Inhibitors
0069-3859	Nucleic Acid Synthesis Inhibitors
0069-4004	Topoisomerase Inhibitors
0069-4015	Topoisomerase Inhibitors
0069-4026	Topoisomerase Inhibitors
0069-4037	Topoisomerase Inhibitors
0069-4190	Phosphodiesterase 5 Inhibitors
0069-4200	Phosphodiesterase 5 Inhibitors
0069-4210	Phosphodiesterase 5 Inhibitors
0069-4220	Phosphodiesterase 5 Inhibitors
0069-4310	Adrenergic Alpha-antagonists
0069-4370	Adrenergic Alpha-antagonists
0069-4380	Adrenergic Alpha-antagonists
0069-4495	Alkylating Activity
0069-4496	Alkylating Activity
0069-4541	Corticosteroid Hormone Receptor Agonists
0069-4543	Corticosteroid Hormone Receptor Agonists
0069-4545	Corticosteroid Hormone Receptor Agonists
0069-4547	Corticosteroid Hormone Receptor Agonists
0069-5410	Histamine Receptor Antagonists
0069-5420	Histamine Receptor Antagonists
0069-5430	Histamine Receptor Antagonists
0069-5440	Histamine Receptor Antagonists
0069-8140	Cytochrome P450 3a4 Inhibitors
0069-8140	Receptor Tyrosine Kinase Inhibitors
0069-8141	Receptor Tyrosine Kinase Inhibitors
0069-8141	Cytochrome P450 3a4 Inhibitors
0069-9321	Nucleic Acid Synthesis Inhibitors
0071-0155	Phosphate Chelating Activity
0071-0156	Phosphate Chelating Activity
0071-0157	Phosphate Chelating Activity
0071-0158	Phosphate Chelating Activity
0071-0350	Monoamine Oxidase Inhibitors
0071-0527	Angiotensin-converting Enzyme Inhibitors
0071-0530	Angiotensin-converting Enzyme Inhibitors
0071-0532	Angiotensin-converting Enzyme Inhibitors
0071-0535	Angiotensin-converting Enzyme Inhibitors
0071-0737	Peroxisome Proliferator-activated Receptor Alpha Agonists
0074-0522	Hiv Protease Inhibitors
0074-1040	Surfactant Activity
0074-1940	Hiv Protease Inhibitors
0074-2277	Opioid Agonists
0074-2278	Angiotensin-converting Enzyme Inhibitors
0074-2279	Angiotensin-converting Enzyme Inhibitors
0074-2280	Angiotensin-converting Enzyme Inhibitors
0074-2586	P-glycoprotein Inhibitors
0074-2586	Cytochrome P450 3a4 Inhibitors
0074-2586	Cytochrome P450 3a Inhibitors
0074-3012	Dopa Decarboxylase Inhibitors
0074-3025	Angiotensin 2 Receptor Antagonists
0074-3040	Angiotensin 2 Receptor Antagonists
0074-3041	Opioid Agonists
0074-3043	Opioid Agonists
0074-3045	Calcium Channel Antagonists
0074-3054	Opioid Agonists
0074-3061	Calcium Channel Antagonists
0074-3062	Calcium Channel Antagonists
0074-3063	Calcium Channel Antagonists
0074-3064	Calcium Channel Antagonists
0074-3069	Calcium Channel Antagonists
0074-3163	Cytochrome P450 3a Inhibitors
0074-3163	Cytochrome P450 3a4 Inhibitors
0074-3163	P-glycoprotein Inhibitors
0074-3165	P-glycoprotein Inhibitors
0074-3165	Cytochrome P450 3a Inhibitors
0074-3165	Cytochrome P450 3a4 Inhibitors
0074-3188	P-glycoprotein Inhibitors
0074-3188	Cytochrome P450 3a Inhibitors
0074-3188	Cytochrome P450 3a4 Inhibitors
0074-3287	Angiotensin-converting Enzyme Inhibitors
0074-3288	Angiotensin-converting Enzyme Inhibitors
0074-3289	Angiotensin-converting Enzyme Inhibitors
0074-3290	Angiotensin-converting Enzyme Inhibitors
0074-3333	Hiv Protease Inhibitors
0074-3368	Cytochrome P450 3a Inhibitors
0074-3368	Cytochrome P450 3a4 Inhibitors
0074-3368	P-glycoprotein Inhibitors
0074-3956	Hiv Protease Inhibitors
0074-6122	Peroxisome Proliferator-activated Receptor Alpha Agonists
0074-6123	Peroxisome Proliferator-activated Receptor Alpha Agonists
0074-6463	Calcineurin Inhibitors
0074-6479	Calcineurin Inhibitors
0074-6633	Hiv Protease Inhibitors
0074-6799	Hiv Protease Inhibitors
0074-7269	Calcineurin Inhibitors
0075-1506	Corticosteroid Hormone Receptor Agonists
0078-0109	Calcineurin Inhibitors
0078-0110	Calcineurin Inhibitors
0078-0176	Hydroxymethylglutaryl-coa Reductase Inhibitors
0078-0180	Somatostatin Receptor Agonists
0078-0181	Somatostatin Receptor Agonists
0078-0182	Somatostatin Receptor Agonists
0078-0183	Somatostatin Receptor Agonists
0078-0184	Somatostatin Receptor Agonists
0078-0234	Hydroxymethylglutaryl-coa Reductase Inhibitors
0078-0240	Calcineurin Inhibitors
0078-0241	Calcineurin Inhibitors
0078-0246	Calcineurin Inhibitors
0078-0248	Calcineurin Inhibitors
0078-0249	Aromatase Inhibitors
0078-0274	Calcineurin Inhibitors
0078-0323	Cholinesterase Inhibitors
0078-0324	Cholinesterase Inhibitors
0078-0325	Cholinesterase Inhibitors
0078-0326	Cholinesterase Inhibitors
0078-0327	Catechol O-methyltransferase Inhibitors
0078-0339	Cholinesterase Inhibitors
0078-0343	Estrogen Receptor Agonists
0078-0344	Estrogen Receptor Agonists
0078-0345	Estrogen Receptor Agonists
0078-0346	Estrogen Receptor Agonists
0078-0347	Iron Chelating Activity
0078-0351	Potassium Channel Antagonists
0078-0352	Potassium Channel Antagonists
0078-0354	Hydroxymethylglutaryl-coa Reductase Inhibitors
0078-0358	Angiotensin 2 Receptor Antagonists
0078-0359	Angiotensin 2 Receptor Antagonists
0078-0360	Angiotensin 2 Receptor Antagonists
0078-0364	Calcium Channel Antagonists
0078-0365	Estrogen Receptor Agonists
0078-0366	Dna Polymerase Inhibitors
0078-0367	Dna Polymerase Inhibitors
0078-0368	Dna Polymerase Inhibitors
0078-0379	Calcium Channel Antagonists
0078-0384	Calcium Channel Antagonists
0078-0400	Adrenergic Beta-antagonists
0078-0401	Protein Kinase Inhibitors
0078-0404	Calcium Channel Antagonists
0078-0405	Calcium Channel Antagonists
0078-0406	Calcium Channel Antagonists
0078-0407	Catechol O-methyltransferase Inhibitors
0078-0408	Catechol O-methyltransferase Inhibitors
0078-0409	Catechol O-methyltransferase Inhibitors
0078-0414	Protein Kinase Inhibitors
0078-0415	Protein Kinase Inhibitors
0078-0417	Protein Kinase Inhibitors
0078-0423	Angiotensin 2 Receptor Antagonists
0078-0436	Cyclooxygenase Inhibitors
0078-0438	Protein Kinase Inhibitors
0078-0446	Cyclooxygenase Inhibitors
0078-0447	Angiotensin-converting Enzyme Inhibitors
0078-0448	Angiotensin-converting Enzyme Inhibitors
0078-0449	Angiotensin-converting Enzyme Inhibitors
0078-0450	Angiotensin-converting Enzyme Inhibitors
0078-0451	Angiotensin-converting Enzyme Inhibitors
0078-0452	Angiotensin-converting Enzyme Inhibitors
0078-0453	Angiotensin-converting Enzyme Inhibitors
0078-0454	Angiotensin-converting Enzyme Inhibitors
0078-0458	Adrenergic Beta-antagonists
0078-0459	Adrenergic Beta-antagonists
0078-0467	Iron Chelating Activity
0078-0468	Iron Chelating Activity
0078-0469	Iron Chelating Activity
0078-0470	Iron Chelating Activity
0078-0476	Histamine H1 Receptor Antagonists
0078-0478	Cyclooxygenase Inhibitors
0078-0485	Renin Inhibitors
0078-0486	Renin Inhibitors
0078-0488	Calcium Channel Antagonists
0078-0489	Calcium Channel Antagonists
0078-0490	Calcium Channel Antagonists
0078-0491	Calcium Channel Antagonists
0078-0501	Cholinesterase Inhibitors
0078-0502	Cholinesterase Inhibitors
0078-0503	Cholinesterase Inhibitors
0078-0521	Renin Inhibitors
0078-0522	Renin Inhibitors
0078-0523	Renin Inhibitors
0078-0524	Renin Inhibitors
0078-0526	Protein Kinase Inhibitors
0078-0527	Catechol O-methyltransferase Inhibitors
0078-0538	Nucleoside Reverse Transcriptase Inhibitors
0078-0539	Nucleoside Reverse Transcriptase Inhibitors
0078-0544	Catechol O-methyltransferase Inhibitors
0078-0545	Catechol O-methyltransferase Inhibitors
0078-0559	Calcium Channel Antagonists
0078-0560	Calcium Channel Antagonists
0078-0561	Calcium Channel Antagonists
0078-0562	Calcium Channel Antagonists
0078-0563	Calcium Channel Antagonists
0078-0566	Protein Kinase Inhibitors
0078-0567	Protein Kinase Inhibitors
0078-0592	Protein Kinase Inhibitors
0078-0594	Protein Kinase Inhibitors
0078-0603	Calcium Channel Antagonists
0078-0604	Calcium Channel Antagonists
0078-0605	Calcium Channel Antagonists
0078-0606	Calcium Channel Antagonists
0078-0607	Sphingosine 1-phosphate Receptor Modulators
0078-0610	Calcium Channel Antagonists
0078-0611	Calcium Channel Antagonists
0078-0612	Calcium Channel Antagonists
0078-0613	Calcium Channel Antagonists
0078-0614	Calcium Channel Antagonists
0078-0620	Protein Kinase Inhibitors
0078-0626	Protein Kinase Inhibitors
0078-0627	Protein Kinase Inhibitors
0078-0628	Protein Kinase Inhibitors
0078-0633	Somatostatin Receptor Agonists
0078-0634	Somatostatin Receptor Agonists
0078-0635	Somatostatin Receptor Agonists
0085-0314	Hcv Ns3/4a Protease Inhibitors
0085-0517	Corticosteroid Hormone Receptor Agonists
0085-0566	Corticosteroid Hormone Receptor Agonists
0085-0567	Corticosteroid Hormone Receptor Agonists
0085-0575	Corticosteroid Hormone Receptor Agonists
0085-0924	Corticosteroid Hormone Receptor Agonists
0085-0962	Corticosteroid Hormone Receptor Agonists
0085-1132	Adrenergic Beta2-agonists
0085-1264	Histamine H1 Receptor Antagonists
0085-1322	Histamine H1 Receptor Antagonists
0085-1334	Histamine H1 Receptor Antagonists
0085-1366	Alkylating Activity
0085-1381	Alkylating Activity
0085-1401	Adrenergic Beta2-agonists
0085-1402	Adrenergic Beta2-agonists
0085-1417	Alkylating Activity
0085-1425	Alkylating Activity
0085-1430	Alkylating Activity
0085-1519	Alkylating Activity
0085-3004	Alkylating Activity
0085-3149	Corticosteroid Hormone Receptor Agonists
0085-4610	Adrenergic Beta2-agonists
0085-7206	Adrenergic Beta2-agonists
0087-2771	Angiotensin 2 Receptor Antagonists
0087-2772	Angiotensin 2 Receptor Antagonists
0087-2773	Angiotensin 2 Receptor Antagonists
0087-6632	Nucleoside Reverse Transcriptase Inhibitors
0087-6633	Nucleoside Reverse Transcriptase Inhibitors
0087-6671	Nucleoside Reverse Transcriptase Inhibitors
0087-6672	Nucleoside Reverse Transcriptase Inhibitors
0087-6673	Nucleoside Reverse Transcriptase Inhibitors
0087-6674	Nucleoside Reverse Transcriptase Inhibitors
0088-1090	Histamine H1 Receptor Antagonists
0088-1095	Histamine H1 Receptor Antagonists
0088-1097	Histamine H1 Receptor Antagonists
0088-1106	Histamine H1 Receptor Antagonists
0088-1107	Histamine H1 Receptor Antagonists
0088-1109	Histamine H1 Receptor Antagonists
0088-1111	Androgen Receptor Antagonists
0088-1113	Histamine H1 Receptor Antagonists
0088-1202	Serotonin 3 Receptor Antagonists
0088-1203	Serotonin 3 Receptor Antagonists
0088-1206	Serotonin 3 Receptor Antagonists
0088-1208	Serotonin 3 Receptor Antagonists
0088-1209	Serotonin 3 Receptor Antagonists
0093-0011	Proton Pump Inhibitors
0093-0012	Proton Pump Inhibitors
0093-0017	Angiotensin-converting Enzyme Inhibitors
0093-0041	Selective Estrogen Receptor Modulators
0093-0051	Adrenergic Beta2-antagonists
0093-0051	Adrenergic Beta1-antagonists
0093-0051	Adrenergic Alpha-antagonists
0093-0058	Full Opioid Agonists
0093-0064	Proton Pump Inhibitors
0093-0073	Gaba A Agonists
0093-0074	Gaba A Agonists
0093-0083	Calcium Channel Antagonists
0093-0088	Dihydrofolate Reductase Inhibitors
0093-0089	Dihydrofolate Reductase Inhibitors
0093-0135	Adrenergic Alpha-antagonists
0093-0135	Adrenergic Beta2-antagonists
0093-0135	Adrenergic Beta1-antagonists
0093-0147	Cyclooxygenase Inhibitors
0093-0148	Cyclooxygenase Inhibitors
0093-0149	Cyclooxygenase Inhibitors
0093-0199	Serotonin Uptake Inhibitors
0093-0199	Norepinephrine Uptake Inhibitors
0093-0220	Androgen Receptor Antagonists
0093-0233	Serotonin 3 Receptor Antagonists
0093-0262	Corticosteroid Hormone Receptor Agonists
0093-0263	Corticosteroid Hormone Receptor Agonists
0093-0264	Corticosteroid Hormone Receptor Agonists
0093-0265	Corticosteroid Hormone Receptor Agonists
0093-0292	Dopa Decarboxylase Inhibitors
0093-0293	Dopa Decarboxylase Inhibitors
0093-0294	Dopa Decarboxylase Inhibitors
0093-0311	Opioid Agonists
0093-0314	Cyclooxygenase Inhibitors
0093-0318	Calcium Channel Antagonists
0093-0319	Calcium Channel Antagonists
0093-0320	Calcium Channel Antagonists
0093-0321	Calcium Channel Antagonists
0093-0536	Cyclooxygenase Inhibitors
0093-0537	Cyclooxygenase Inhibitors
0093-0576	Hydroxymethylglutaryl-coa Reductase Inhibitors
0093-0661	Adrenergic Beta2-agonists
0093-0670	Peroxisome Proliferator-activated Receptor Alpha Agonists
0093-0711	Cyclooxygenase Inhibitors
0093-0733	Adrenergic Beta-antagonists
0093-0734	Adrenergic Beta-antagonists
0093-0738	Cholinesterase Inhibitors
0093-0739	Cholinesterase Inhibitors
0093-0752	Adrenergic Beta-antagonists
0093-0753	Adrenergic Beta-antagonists
0093-0755	Cyclooxygenase Inhibitors
0093-0756	Cyclooxygenase Inhibitors
0093-0757	Cyclooxygenase Inhibitors
0093-0771	Hydroxymethylglutaryl-coa Reductase Inhibitors
0093-0782	Selective Estrogen Receptor Modulators
0093-0784	Selective Estrogen Receptor Modulators
0093-0787	Adrenergic Beta-antagonists
0093-0819	Calcium Channel Antagonists
0093-0892	Cyclooxygenase Inhibitors
0093-0900	P-glycoprotein Inhibitors
0093-0900	Cytochrome P450 3a5 Inhibitors
0093-0900	Cytochrome P450 3a4 Inhibitors
0093-0924	Cyclooxygenase Inhibitors
0093-0926	Hydroxymethylglutaryl-coa Reductase Inhibitors
0093-0928	Hydroxymethylglutaryl-coa Reductase Inhibitors
0093-0948	Cyclooxygenase Inhibitors
0093-1005	Cyclooxygenase Inhibitors
0093-1006	Cyclooxygenase Inhibitors
0093-1010	Rna Synthetase Inhibitors
0093-1015	Cyclooxygenase Inhibitors
0093-1016	Cyclooxygenase Inhibitors
0093-1041	Cyclooxygenase Inhibitors
0093-1044	Angiotensin-converting Enzyme Inhibitors
0093-1052	Angiotensin-converting Enzyme Inhibitors
0093-1118	Cyclooxygenase Inhibitors
0093-1122	Cyclooxygenase Inhibitors
0093-1893	Cyclooxygenase Inhibitors
0093-2046	Peroxisome Proliferator-activated Receptor Activity
0093-2047	Peroxisome Proliferator-activated Receptor Activity
0093-2048	Peroxisome Proliferator-activated Receptor Activity
0093-2049	Cholinergic Muscarinic Antagonists
0093-2050	Cholinergic Muscarinic Antagonists
0093-2055	Cholinergic Muscarinic Antagonists
0093-2056	Cholinergic Muscarinic Antagonists
0093-2057	Calcium Channel Antagonists
0093-2058	Calcium Channel Antagonists
0093-2059	Calcium Channel Antagonists
0093-2060	Peroxisome Proliferator-activated Receptor Alpha Agonists
0093-2061	Peroxisome Proliferator-activated Receptor Alpha Agonists
0093-2064	Phosphodiesterase 3 Inhibitors
0093-2065	Phosphodiesterase 3 Inhibitors
0093-2067	Adrenergic Alpha-antagonists
0093-2068	Adrenergic Alpha-antagonists
0093-2069	Adrenergic Alpha-antagonists
0093-2070	Adrenergic Alpha-antagonists
0093-2075	Cyclooxygenase Inhibitors
0093-2085	Corticosteroid Hormone Receptor Agonists
0093-2158	Dihydrofolate Reductase Inhibitors
0093-2203	Dopamine D2 Antagonists
0093-2204	Dopamine D2 Antagonists
0093-2748	Histamine H2 Receptor Antagonists
0093-3043	Calcium Channel Antagonists
0093-3044	Calcium Channel Antagonists
0093-3045	Calcium Channel Antagonists
