Key	Value
0173-0757	Decreased Central Nervous System Disorganized Electrical Activity
0173-0758	Decreased Central Nervous System Disorganized Electrical Activity
0173-0759	Decreased Central Nervous System Disorganized Electrical Activity
0173-0760	Decreased Central Nervous System Disorganized Electrical Activity
0173-0761	Decreased Central Nervous System Disorganized Electrical Activity
0173-0772	Decreased Central Nervous System Disorganized Electrical Activity
0173-0774	Decreased Central Nervous System Disorganized Electrical Activity
0173-0776	Decreased Central Nervous System Disorganized Electrical Activity
0173-0777	Decreased Central Nervous System Disorganized Electrical Activity
0173-0778	Decreased Central Nervous System Disorganized Electrical Activity
0173-0779	Decreased Central Nervous System Disorganized Electrical Activity
0173-0780	Decreased Central Nervous System Disorganized Electrical Activity
0173-0781	Decreased Central Nervous System Disorganized Electrical Activity
0173-0806	Decreased Central Nervous System Disorganized Electrical Activity
0173-0817	Decreased Central Nervous System Disorganized Electrical Activity
0173-0832	Decreased Central Nervous System Disorganized Electrical Activity
0173-0873	Gi Motility Alteration
0173-0873	Digestive/gi System Activity Alteration
0173-0873	Decreased Parasympathetic Acetylcholine Activity
0173-0947	Increased Dopamine Activity
0173-0947	Increased Norepinephrine Activity
0179-0023	Decreased Sebaceous Gland Activity
0179-0024	Decreased Sebaceous Gland Activity
0179-0025	Increased Dopamine Activity
0179-0025	Increased Norepinephrine Activity
0179-0039	Increased Diuresis
0179-0065	Increased Diuresis
0179-0066	Decreased Tracheobronchial Stretch Receptor Activity
0179-0067	Central Nervous System Stimulation
0179-0092	Centrally-mediated Muscle Relaxation
0179-0095	Centrally-mediated Muscle Relaxation
0185-0022	Centrally-mediated Muscle Relaxation
0185-0032	Decreased Sympathetic Activity
0185-0048	Decreased Blood Pressure
0185-0053	Decreased Blood Pressure
0185-0055	Increased Diuresis
0185-0084	Central Nervous System Stimulation
0185-0111	Central Nervous System Stimulation
0185-0115	Decreased Platelet Aggregation
0185-0124	Decreased Blood Pressure
0185-0128	Increased Diuresis At Loop Of Henle
0185-0129	Increased Diuresis At Loop Of Henle
0185-0130	Increased Diuresis At Loop Of Henle
0185-0134	Decreased Sympathetic Activity
0185-0152	Increased Diuresis
0185-0173	Increased Diuresis
0185-0193	Decreased Central Nervous System Disorganized Electrical Activity
0185-0199	Decreased Central Nervous System Disorganized Electrical Activity
0185-0200	Decreased Central Nervous System Disorganized Electrical Activity
0185-0204	Decreased Blood Pressure
0185-0211	Decreased Blood Pressure
0185-0277	Decreased Blood Pressure
0185-0325	Decreased Blood Pressure
0185-0401	Central Nervous System Stimulation
0185-0404	Central Nervous System Stimulation
0185-0410	Increased Norepinephrine Activity
0185-0410	Increased Dopamine Activity
0185-0415	Increased Norepinephrine Activity
0185-0415	Increased Dopamine Activity
0185-0448	Centrally-mediated Muscle Relaxation
0185-0505	Decreased Blood Pressure
0185-0644	Increased Sympathetic Activity
0185-0644	Appetite Suppression
0185-0647	Increased Sympathetic Activity
0185-0647	Appetite Suppression
0185-0713	Decreased Prostaglandin Production
0185-0714	Decreased Prostaglandin Production
0185-0724	Decreased Prostaglandin Production
0185-0749	Decreased Prostaglandin Production
0185-0820	Decreased Blood Pressure
0185-1111	Increased Dopamine Activity
0185-1111	Increased Norepinephrine Activity
0185-4057	Increased Sympathetic Activity
0185-4057	Appetite Suppression
0185-5000	Increased Sympathetic Activity
0185-5000	Appetite Suppression
0185-5050	Increased Diuresis
0185-5254	Increased Sympathetic Activity
0185-5254	Appetite Suppression
0185-5600	Increased Diuresis
0185-7100	Increased Diuresis
0186-0777	Decreased Platelet Aggregation
0187-0140	Decreased Blood Pressure
0187-0141	Decreased Blood Pressure
0187-0142	Decreased Blood Pressure
0187-0143	Decreased Blood Pressure
0187-0146	Decreased Blood Pressure
0187-0152	Vasodilation
0187-0192	Vasodilation
0187-0402	Photosensitizing Activity
0187-0497	Increased Sympathetic Activity
0187-0497	Appetite Suppression
0187-0498	Appetite Suppression
0187-0498	Increased Sympathetic Activity
0187-0651	Photosensitizing Activity
0187-0730	Increased Norepinephrine Activity
0187-0730	Increased Dopamine Activity
0187-0731	Increased Dopamine Activity
0187-0731	Increased Norepinephrine Activity
0187-1704	Increased Prothrombin Activity
0187-1704	Reversed Anticoagulation Activity
0187-2221	Skin Barrier Activity
0187-5180	Decreased Rna Replication
0187-5180	Decreased Dna Replication
0187-5180	Decreased Protein Synthesis
0187-5190	Decreased Sebaceous Gland Activity
0187-5479	Depigmenting Activity
0187-5600	Photosensitizing Activity
0228-2143	Decreased Central Nervous System Disorganized Electrical Activity
0228-2550	Decreased Prostaglandin Production
0228-2551	Decreased Prostaglandin Production
0228-2571	Increased Diuresis
0228-2597	Increased Diuresis
0228-2620	Vasodilation
0228-2631	Vasodilation
0228-2636	Decreased Central Nervous System Disorganized Electrical Activity
0228-2637	Decreased Central Nervous System Disorganized Electrical Activity
0228-2665	Decreased Central Nervous System Disorganized Electrical Activity
0228-2666	Decreased Central Nervous System Disorganized Electrical Activity
0228-2667	Decreased Central Nervous System Disorganized Electrical Activity
0228-2717	Decreased Prostaglandin Production
0228-2820	Increased Diuresis
0228-2975	Decreased Central Nervous System Disorganized Electrical Activity
0228-3059	Central Nervous System Stimulation
0228-3060	Central Nervous System Stimulation
0228-3061	Central Nervous System Stimulation
0228-3062	Central Nervous System Stimulation
0228-3063	Central Nervous System Stimulation
0228-3064	Central Nervous System Stimulation
0228-3481	Central Nervous System Depression
0228-3482	Central Nervous System Depression
0228-4417	Decreased Central Nervous System Disorganized Electrical Activity
0234-0575	Decreased Cell Wall Integrity
0245-0219	Decreased Central Nervous System Disorganized Electrical Activity
0245-0220	Decreased Central Nervous System Disorganized Electrical Activity
0245-0221	Decreased Central Nervous System Disorganized Electrical Activity
0245-0222	Decreased Central Nervous System Disorganized Electrical Activity
0245-0223	Decreased Central Nervous System Disorganized Electrical Activity
0245-0224	Decreased Central Nervous System Disorganized Electrical Activity
0245-0707	Decreased Central Nervous System Disorganized Electrical Activity
0245-0708	Decreased Central Nervous System Disorganized Electrical Activity
0245-0709	Decreased Central Nervous System Disorganized Electrical Activity
0245-0710	Decreased Central Nervous System Disorganized Electrical Activity
0245-1071	Decreased Central Nervous System Disorganized Electrical Activity
0245-1072	Decreased Central Nervous System Disorganized Electrical Activity
0245-1073	Decreased Central Nervous System Disorganized Electrical Activity
0245-1074	Decreased Central Nervous System Disorganized Electrical Activity
0245-1075	Decreased Central Nervous System Disorganized Electrical Activity
0259-2102	Skin Barrier Activity
0259-2202	Skin Barrier Activity
0264-1965	Increased Intravascular Volume
0264-2303	Increased Diuresis
0264-4460	Increased Histamine Release
0264-4460	Cell-mediated Immunity
0264-7578	Increased Diuresis
0264-9341	Increased Histamine Release
0264-9341	Cell-mediated Immunity
0264-9361	Cell-mediated Immunity
0264-9361	Increased Histamine Release
0264-9594	Local Anesthesia
0264-9598	Local Anesthesia
0268-0021	Increased Histamine Release
0268-0021	Cell-mediated Immunity
0268-0024	Cell-mediated Immunity
0268-0024	Increased Histamine Release
0268-0027	Increased Histamine Release
0268-0027	Cell-mediated Immunity
0268-0030	Increased Histamine Release
0268-0030	Cell-mediated Immunity
0268-0031	Increased Histamine Release
0268-0031	Cell-mediated Immunity
0268-0034	Cell-mediated Immunity
0268-0034	Increased Histamine Release
0268-0037	Cell-mediated Immunity
0268-0037	Increased Histamine Release
0268-0038	Increased Histamine Release
0268-0038	Cell-mediated Immunity
0268-0041	Cell-mediated Immunity
0268-0041	Increased Histamine Release
0268-0044	Cell-mediated Immunity
0268-0044	Increased Histamine Release
0268-0047	Increased Histamine Release
0268-0047	Cell-mediated Immunity
0268-0050	Increased Histamine Release
0268-0050	Cell-mediated Immunity
0268-0053	Increased Histamine Release
0268-0053	Cell-mediated Immunity
0268-0054	Increased Histamine Release
0268-0054	Cell-mediated Immunity
0268-0057	Cell-mediated Immunity
0268-0057	Increased Histamine Release
0268-0060	Cell-mediated Immunity
0268-0060	Increased Histamine Release
0268-0063	Increased Histamine Release
0268-0063	Cell-mediated Immunity
0268-0066	Increased Histamine Release
0268-0066	Cell-mediated Immunity
0268-0069	Cell-mediated Immunity
0268-0069	Increased Histamine Release
0268-0072	Cell-mediated Immunity
0268-0072	Increased Histamine Release
0268-0075	Increased Histamine Release
0268-0075	Cell-mediated Immunity
0268-0078	Increased Histamine Release
0268-0078	Cell-mediated Immunity
0268-0081	Cell-mediated Immunity
0268-0081	Increased Histamine Release
0268-0082	Increased Histamine Release
0268-0082	Cell-mediated Immunity
0268-0083	Cell-mediated Immunity
0268-0083	Increased Histamine Release
0268-0084	Increased Histamine Release
0268-0084	Cell-mediated Immunity
0268-0087	Cell-mediated Immunity
0268-0087	Increased Histamine Release
0268-0090	Increased Histamine Release
0268-0090	Cell-mediated Immunity
0268-0091	Increased Histamine Release
0268-0091	Cell-mediated Immunity
0268-0094	Cell-mediated Immunity
0268-0094	Increased Histamine Release
0268-0097	Increased Histamine Release
0268-0097	Cell-mediated Immunity
0268-0100	Cell-mediated Immunity
0268-0100	Increased Histamine Release
0268-0103	Increased Histamine Release
0268-0103	Cell-mediated Immunity
0268-0104	Increased Histamine Release
0268-0104	Cell-mediated Immunity
0268-0107	Increased Histamine Release
0268-0107	Cell-mediated Immunity
0268-0110	Increased Histamine Release
0268-0110	Cell-mediated Immunity
0268-0113	Cell-mediated Immunity
0268-0113	Increased Histamine Release
0268-0116	Cell-mediated Immunity
0268-0116	Increased Histamine Release
0268-0119	Increased Histamine Release
0268-0119	Cell-mediated Immunity
0268-0122	Cell-mediated Immunity
0268-0122	Increased Histamine Release
0268-0125	Cell-mediated Immunity
0268-0125	Increased Histamine Release
0268-0128	Increased Histamine Release
0268-0128	Cell-mediated Immunity
0268-0129	Increased Histamine Release
0268-0129	Cell-mediated Immunity
0268-0130	Cell-mediated Immunity
0268-0130	Increased Histamine Release
0268-0131	Cell-mediated Immunity
0268-0131	Increased Histamine Release
0268-0134	Increased Histamine Release
0268-0134	Cell-mediated Immunity
0268-0137	Cell-mediated Immunity
0268-0137	Increased Histamine Release
0268-0140	Cell-mediated Immunity
0268-0140	Increased Histamine Release
0268-0141	Increased Histamine Release
0268-0141	Cell-mediated Immunity
0268-0144	Cell-mediated Immunity
0268-0144	Increased Histamine Release
0268-0145	Increased Histamine Release
0268-0145	Cell-mediated Immunity
0268-0146	Cell-mediated Immunity
0268-0146	Increased Histamine Release
0268-0147	Cell-mediated Immunity
0268-0147	Increased Histamine Release
0268-0150	Cell-mediated Immunity
0268-0150	Increased Histamine Release
0268-0153	Increased Histamine Release
0268-0153	Cell-mediated Immunity
0268-0156	Cell-mediated Immunity
0268-0156	Increased Histamine Release
0268-0157	Increased Histamine Release
0268-0157	Cell-mediated Immunity
0268-0160	Increased Histamine Release
0268-0160	Cell-mediated Immunity
0268-0161	Cell-mediated Immunity
0268-0161	Increased Histamine Release
0268-0164	Cell-mediated Immunity
0268-0164	Increased Histamine Release
0268-0167	Cell-mediated Immunity
0268-0167	Increased Histamine Release
0268-0170	Increased Histamine Release
0268-0170	Cell-mediated Immunity
0268-0173	Increased Histamine Release
0268-0173	Cell-mediated Immunity
0268-0174	Increased Histamine Release
0268-0174	Cell-mediated Immunity
0268-0177	Increased Histamine Release
0268-0177	Cell-mediated Immunity
0268-0180	Cell-mediated Immunity
0268-0180	Increased Histamine Release
0268-0183	Cell-mediated Immunity
0268-0183	Increased Histamine Release
0268-0186	Increased Histamine Release
0268-0186	Cell-mediated Immunity
0268-0189	Increased Histamine Release
0268-0189	Cell-mediated Immunity
0268-0192	Cell-mediated Immunity
0268-0192	Increased Histamine Release
0268-0193	Increased Histamine Release
0268-0193	Cell-mediated Immunity
0268-0196	Increased Histamine Release
0268-0196	Cell-mediated Immunity
0268-0199	Cell-mediated Immunity
0268-0199	Increased Histamine Release
0268-0202	Increased Histamine Release
0268-0202	Cell-mediated Immunity
0268-0205	Increased Histamine Release
0268-0205	Cell-mediated Immunity
0268-0279	Increased Histamine Release
0268-0279	Increased Igg Production
0268-0279	Cell-mediated Immunity
0268-0280	Increased Histamine Release
0268-0280	Increased Igg Production
0268-0280	Cell-mediated Immunity
0268-0281	Increased Igg Production
0268-0281	Increased Histamine Release
0268-0281	Cell-mediated Immunity
0268-0282	Increased Histamine Release
0268-0282	Increased Igg Production
0268-0282	Cell-mediated Immunity
0268-0283	Increased Histamine Release
0268-0283	Cell-mediated Immunity
0268-0283	Increased Igg Production
0268-0284	Increased Igg Production
0268-0284	Cell-mediated Immunity
0268-0284	Increased Histamine Release
0268-0285	Increased Igg Production
0268-0285	Cell-mediated Immunity
0268-0285	Increased Histamine Release
0268-0286	Cell-mediated Immunity
0268-0286	Increased Histamine Release
0268-0286	Increased Igg Production
0268-0287	Cell-mediated Immunity
0268-0287	Increased Igg Production
0268-0287	Increased Histamine Release
0268-0288	Increased Igg Production
0268-0288	Cell-mediated Immunity
0268-0288	Increased Histamine Release
0268-0289	Cell-mediated Immunity
0268-0289	Increased Histamine Release
0268-0289	Increased Igg Production
0268-0290	Increased Histamine Release
0268-0290	Cell-mediated Immunity
0268-0290	Increased Igg Production
0268-0291	Cell-mediated Immunity
0268-0291	Increased Histamine Release
0268-0291	Increased Igg Production
0268-0292	Increased Igg Production
0268-0292	Cell-mediated Immunity
0268-0292	Increased Histamine Release
0268-0293	Cell-mediated Immunity
0268-0293	Increased Igg Production
0268-0293	Increased Histamine Release
0268-1088	Cell-mediated Immunity
0268-1088	Increased Histamine Release
0268-3050	Cell-mediated Immunity
0268-3050	Increased Histamine Release
0268-3050	Increased Igg Production
