Key	Value
0093-5348	Dietary Proteins
0093-5348	Fruit Proteins
0093-5353	Progesterone
0093-5354	Progesterone
0093-5385	Nucleoside Analog
0093-5414	Azoles
0093-5415	Azoles
0093-5420	Ergolines
0093-5454	Progesterone Congeners
0093-5455	Progesterone Congeners
0093-5552	Allergens
0093-5552	Fruit Proteins
0093-5552	Plant Proteins
0093-5552	Dietary Proteins
0093-5554	Fruit Proteins
0093-5554	Allergens
0093-5554	Dietary Proteins
0093-5554	Plant Proteins
0093-5562	Plant Proteins
0093-5562	Fruit Proteins
0093-5562	Allergens
0093-5562	Dietary Proteins
0093-5710	Sulfonylurea Compounds
0093-5711	Sulfonylurea Compounds
0093-5712	Sulfonylurea Compounds
0093-6137	Benzodiazepines
0093-6138	Benzodiazepines
0093-6139	Benzodiazepines
0093-6301	Retinoids
0093-7037	Dihydropyridines
0093-7038	Dihydropyridines
0093-7146	Macrolides
0093-7147	Macrolides
0093-7148	Macrolides
0093-7149	Macrolides
0093-7157	Macrolides
0093-7158	Macrolides
0093-7167	Dihydropyridines
0093-7168	Dihydropyridines
0093-7169	Macrolides
0093-7172	Nonsteroidal Anti-inflammatory Compounds
0093-7180	Quinolones
0093-7181	Quinolones
0093-7182	Quinolones
0093-7212	Biguanides
0093-7214	Biguanides
0093-7227	Nucleoside Analog
0093-7232	Nucleoside Analog
0093-7234	Nonsteroidal Anti-inflammatory Compounds
0093-7244	Macrolides
0093-7254	Sulfonylurea Compounds
0093-7255	Sulfonylurea Compounds
0093-7256	Sulfonylurea Compounds
0093-7258	Nucleoside Analog
0093-7259	Nucleoside Analog
0093-7267	Biguanides
0093-7291	Quinolones
0093-7292	Quinolones
0093-7293	Quinolones
0093-7299	Nonsteroidal Anti-inflammatory Compounds
0093-7300	Tetracyclines
0093-7316	Vasopressins
0093-7317	Vasopressins
0093-7387	Quinolones
0093-7392	Nicotinic Acids
0093-7393	Nicotinic Acids
0093-7394	Nicotinic Acids
0093-7455	Sulfonylurea Compounds
0093-7456	Sulfonylurea Compounds
0093-7457	Sulfonylurea Compounds
0093-7471	Allergens
0093-7471	Dietary Proteins
0093-7471	Grain Proteins
0093-7472	Dietary Proteins
0093-7472	Grain Proteins
0093-7472	Allergens
0093-7656	Cholecalciferol
0093-7657	Cholecalciferol
0093-7658	Cholecalciferol
0093-7807	Dihydropyridines
0093-7809	Dihydropyridines
0093-7810	Dihydropyridines
0093-8034	Sulfonylurea Compounds
0093-8035	Sulfonylurea Compounds
0093-8036	Sulfonylurea Compounds
0093-8117	Nucleoside Analog
0093-8118	Nucleoside Analog
0093-8119	Nucleoside Analog
0093-8232	Thiazides
0093-8238	Thiazides
0093-8342	Sulfonylurea Compounds
0093-8343	Sulfonylurea Compounds
0093-8344	Sulfonylurea Compounds
0093-8940	Nucleoside Analog
0093-8943	Nucleoside Analog
0093-8947	Nucleoside Analog
0093-9364	Sulfonylurea Compounds
0093-9433	Sulfonylurea Compounds
0093-9477	Sulfonylurea Compounds
0093-9643	Phenothiazines
0093-9652	Phenothiazines
0095-0950	Pyridines
0095-3000	Barbiturates
0113-0029	Nicotine
0113-0057	Nonsteroidal Anti-inflammatory Compounds
0113-0074	Nonsteroidal Anti-inflammatory Compounds
0113-0083	Nonsteroidal Anti-inflammatory Compounds
0113-0131	Nonsteroidal Anti-inflammatory Compounds
0113-0142	Allergens
0113-0160	Allergens
0113-0160	Plant Proteins
0113-0160	Dietary Proteins
0113-0166	Nonsteroidal Anti-inflammatory Compounds
0113-0170	Nicotine
0113-0179	Calcium
0113-0206	Nicotine
0113-0214	Azoles
0113-0259	Nonsteroidal Anti-inflammatory Compounds
0113-0274	Nonsteroidal Anti-inflammatory Compounds
0113-0277	Nonsteroidal Anti-inflammatory Compounds
0113-0279	Plant Proteins
0113-0279	Allergens
0113-0279	Dietary Proteins
0113-0302	Bismuth
0113-0321	Calcium
0113-0337	Bismuth
0113-0344	Nicotine
0113-0352	Nicotine
0113-0368	Nonsteroidal Anti-inflammatory Compounds
0113-0374	Nonsteroidal Anti-inflammatory Compounds
0113-0394	Plant Proteins
0113-0394	Allergens
0113-0394	Dietary Proteins
0113-0409	Xanthines
0113-0416	Nonsteroidal Anti-inflammatory Compounds
0113-0422	Nicotine
0113-0430	Nonsteroidal Anti-inflammatory Compounds
0113-0456	Nicotine
0113-0461	Nonsteroidal Anti-inflammatory Compounds
0113-0467	Nonsteroidal Anti-inflammatory Compounds
0113-0468	Calcium
0113-0469	Bismuth
0113-0477	Calcium
0113-0478	Calcium
0113-0485	Calcium
0113-0489	Calcium
0113-0517	Nonsteroidal Anti-inflammatory Compounds
0113-0532	Nicotine
0113-0535	Nonsteroidal Anti-inflammatory Compounds
0113-0546	Calcium
0113-0595	Calcium
0113-0604	Nonsteroidal Anti-inflammatory Compounds
0113-0647	Nonsteroidal Anti-inflammatory Compounds
0113-0660	Nonsteroidal Anti-inflammatory Compounds
0113-0685	Nonsteroidal Anti-inflammatory Compounds
0113-0734	Nicotine
0113-0742	Nonsteroidal Anti-inflammatory Compounds
0113-0825	Azoles
0113-0854	Nicotine
0113-0857	Azoles
0113-0873	Nicotine
0113-0881	Calcium
0113-0897	Nonsteroidal Anti-inflammatory Compounds
0113-0901	Nonsteroidal Anti-inflammatory Compounds
0113-0904	Calcium
0113-0911	Nonsteroidal Anti-inflammatory Compounds
0113-0944	Allergens
0113-0944	Glycerol
0113-0955	Pyrethrins
0113-0957	Nicotine
0113-0962	Calcium
0113-1411	Nonsteroidal Anti-inflammatory Compounds
0113-2365	Nicotine
0113-2442	Nicotine
0113-4368	Nonsteroidal Anti-inflammatory Compounds
0113-8365	Nicotine
0113-8442	Nicotine
0113-9490	Nonsteroidal Anti-inflammatory Compounds
0115-0511	Ppar Alpha
0115-0522	Ppar Alpha
0115-0533	Ppar Alpha
0115-1040	Phenothiazines
0115-1041	Phenothiazines
0115-1042	Phenothiazines
0115-1208	Tetracyclines
0115-1209	Tetracyclines
0115-1245	Tetracyclines
0115-1246	Tetracyclines
0115-1247	Tetracyclines
0115-1327	Tetracyclines
0115-1468	Amides
0115-1469	Allergens
0115-1469	Grain Proteins
0115-1469	Dietary Proteins
0115-1470	Allergens
0115-1470	Grain Proteins
0115-1470	Dietary Proteins
0115-1471	Allergens
0115-1471	Dietary Proteins
0115-1471	Grain Proteins
0115-1474	Nitroimidazoles
0115-1475	Vitamin D
0115-1483	Nonsteroidal Anti-inflammatory Compounds
0115-1524	Bile Acids and Salts
0115-1525	Bile Acids and Salts
0115-2111	Tetracyclines
0115-2122	Tetracyclines
0115-3000	Benzothiazoles
0115-5311	Thiazides
0115-5322	Thiazides
0115-5511	Ppar Alpha
0115-5522	Ppar Alpha
0115-7017	Tetracyclines
0115-7018	Tetracyclines
0115-7054	Tetracyclines
0115-8311	Benzodiazepines
0115-8322	Benzodiazepines
0115-8333	Benzodiazepines
0115-8344	Benzodiazepines
0115-9811	Cardiac Glycosides
0115-9822	Cardiac Glycosides
0115-9911	Ppar Alpha
0121-0547	Phenothiazines
0121-0653	Phenothiazines
0121-0654	Phenothiazines
0121-0747	Organometallic Compounds
0121-0770	Benzodiazepines
0121-4774	Nonsteroidal Anti-inflammatory Compounds
0121-4776	Progesterone Congeners
0121-4785	Polyenes
0121-4793	Sulfonamides
0121-4794	Xanthines
0121-4803	Bismuth
0126-0065	Allergens
0132-0079	Glycerol
0132-0079	Allergens
0132-0081	Allergens
0132-0081	Glycerol
0132-0185	Allergens
0132-0185	Glycerol
0132-0190	Glycerol
0132-0190	Allergens
0132-8743	Iodine
0135-0070	Calcium
0135-0071	Calcium
0135-0074	Calcium
0135-0076	Calcium
0135-0077	Xanthines
0135-0078	Xanthines
0135-0118	Calcium
0135-0140	Calcium
0135-0145	Nicotine
0135-0154	Calcium
0135-0157	Nicotine
0135-0158	Nicotine
0135-0178	Calcium
0135-0180	Calcium
0135-0181	Calcium
0135-0194	Nicotine
0135-0195	Nicotine
0135-0196	Nicotine
0135-0225	Nicotine
0135-0226	Nicotine
0135-0228	Calcium
0135-0229	Nicotine
0135-0230	Nicotine
0135-0241	Nicotine
0135-0242	Nicotine
0135-0243	Calcium
0135-0245	Calcium
0135-0246	Calcium
0135-0456	Calcium
0135-0462	Nonsteroidal Anti-inflammatory Compounds
0135-0466	Nicotine
0135-0467	Nicotine
0135-0469	Calcium
0135-0474	Nicotine
0135-0475	Nicotine
0135-0499	Nonsteroidal Anti-inflammatory Compounds
0135-0500	Xanthines
0135-0501	Xanthines
0135-0508	Nicotine
0135-0509	Nicotine
0135-0510	Nicotine
0135-0511	Nicotine
0135-0512	Nicotine
0135-0513	Nicotine
0135-0514	Nicotine
0135-0515	Nicotine
0135-0521	Calcium
0135-0522	Calcium
0135-0532	Nicotine
0135-0533	Nicotine
0135-0540	Calcium
0135-0541	Calcium
0135-0560	Calcium
0135-0561	Calcium
0135-0562	Calcium
0135-0569	Calcium
0140-0004	Benzodiazepines
0140-0005	Benzodiazepines
0140-0006	Benzodiazepines
0143-0170	Barbiturates
0143-1115	Barbiturates
0143-1209	Thiazides
0143-1210	Thiazides
0143-1240	Cardiac Glycosides
0143-1241	Cardiac Glycosides
0143-1256	Thiazides
0143-1257	Thiazides
0143-1333	Nitrates
0143-1346	Nonsteroidal Anti-inflammatory Compounds
0143-1347	Nonsteroidal Anti-inflammatory Compounds
0143-1348	Nonsteroidal Anti-inflammatory Compounds
0143-1765	Nitrates
0143-1767	Nitrates
0143-1769	Nitrates
0143-1771	Nitrates
0143-1772	Nitrates
0143-1773	Nitrates
0143-1785	Nonsteroidal Anti-inflammatory Compounds
0143-1787	Barbiturates
0143-2037	Quinolones
0143-2112	Tetracyclines
0143-2120	Xanthines
0143-2230	Nitrates
0143-2260	Nitrates
0143-3000	Barbiturates
0143-3125	Thiazides
0143-3141	Tetracyclines
0143-3142	Tetracyclines
0143-3367	Benzodiazepines
0143-3370	Benzodiazepines
0143-9130	Ppar Alpha
0143-9637	Dietary Proteins
0143-9637	Allergens
0143-9637	Grain Proteins
0143-9665	Cephalosporins
0143-9666	Azoles
0143-9667	Azoles
0143-9668	Azoles
0143-9669	Azoles
0143-9689	Dihydropyridines
0143-9707	Ppar Alpha
0143-9720	Quinolones
0143-9721	Quinolones
0143-9722	Quinolones
0143-9725	Progesterone
0143-9726	Androstanes
0143-9728	Cholecalciferol
0143-9742	Oxytocin
0143-9743	Oxytocin
0143-9750	Androstanes
0143-9768	Cephalosporins
0143-9772	Nitroimidazoles
0143-9785	Dietary Proteins
0143-9785	Allergens
0143-9785	Grain Proteins
0143-9803	Tetracyclines
0143-9856	Cephalosporins
0143-9857	Cephalosporins
0143-9858	Cephalosporins
0143-9859	Cephalosporins
0143-9876	Cephalosporins
0143-9877	Cephalosporins
0143-9878	Cephalosporins
0143-9899	Azoles
0143-9908	Nonsteroidal Anti-inflammatory Compounds
0143-9916	Nonsteroidal Anti-inflammatory Compounds
0143-9918	Sulfonylurea Compounds
0143-9919	Sulfonylurea Compounds
0143-9920	Sulfonylurea Compounds
0143-9923	Cephalosporins
0143-9924	Cephalosporins
0143-9927	Quinolones
0143-9928	Quinolones
0143-9929	Quinolones
0143-9930	Cephalosporins
0143-9931	Cephalosporins
0143-9933	Cephalosporins
0143-9935	Cephalosporins
0143-9959	Dihydropyridines
0143-9960	Dihydropyridines
0143-9961	Dihydropyridines
0143-9962	Pyridines
0143-9963	Pyridines
0143-9976	Cephalosporins
0143-9977	Cephalosporins
0143-9979	Cephalosporins
0143-9983	Cephalosporins
0145-0020	Retinoids
0145-0061	Lincosamides
0145-0071	Lincosamides
0145-0090	Retinoids
0145-0091	Retinoids
0145-1501	Azoles
0145-1506	Azoles
0145-2130	Vitamin D
0145-2371	Lincosamides
0145-3817	Retinoids
0145-5371	Lincosamides
0168-0007	Polyenes
0168-0037	Polyenes
0168-0046	Allergens
0168-0054	Polyenes
0168-0071	Aminoglycosides
0168-0078	Aminoglycosides
0168-0081	Polyenes
0168-0089	Polyenes
0168-0099	Azoles
0168-0133	Azoles
0168-0201	Lincosamides
0168-0202	Lincosamides
0168-0203	Lincosamides
0168-0204	Amides
0168-0215	Macrolides
0168-0216	Macrolides
0168-0270	Allergens
0168-0270	Dietary Proteins
0168-0270	Grain Proteins
0168-0271	Allergens
0168-0271	Grain Proteins
0168-0271	Dietary Proteins
0168-0272	Allergens
0168-0272	Dietary Proteins
0168-0272	Grain Proteins
0168-0275	Nitroimidazoles
0168-0277	Lincosamides
0168-0312	Azoles
0168-0323	Nitroimidazoles
0168-0326	Nitrates
0168-0346	Azoles
0168-0347	Azoles
0168-0357	Amides
0168-0382	Sulfonamides
0168-0383	Nitroimidazoles
0168-0400	Vitamin D
0168-0424	Retinoids
0168-0484	Sulfonamides
0168-0803	Nonsteroidal Anti-inflammatory Compounds
0169-0092	Biguanides
0169-0093	Biguanides
0169-1833	Insulin
0169-1834	Insulin
0169-1837	Insulin
0169-5174	Progesterone Congeners
0169-5175	Progesterone Congeners
0169-7703	Recombinant Human Growth Hormones
0169-7704	Recombinant Human Growth Hormones
0169-7705	Recombinant Human Growth Hormones
0169-7708	Recombinant Human Growth Hormones
0172-2083	Thiazides
0172-2089	Thiazides
0172-2407	Tetracyclines
0172-2416	Tetracyclines
0172-3649	Sulfonylurea Compounds
0172-3650	Sulfonylurea Compounds
0172-3925	Benzodiazepines
0172-3926	Benzodiazepines
0172-3927	Benzodiazepines
0172-5311	Quinolones
0172-5312	Quinolones
0172-5313	Quinolones
0172-5410	Azoles
0172-5411	Azoles
0172-5412	Azoles
0172-5413	Azoles
0173-0242	Cardiac Glycosides
0173-0249	Cardiac Glycosides
0173-0387	Cephalosporins
0173-0394	Cephalosporins
0173-0470	Nucleoside Analog
0173-0471	Nucleoside Analog
0173-0517	Prostaglandins I
0173-0518	Prostaglandins I
0173-0519	Prostaglandins I
0173-0662	Nucleoside Analog
0173-0663	Nucleoside Analog
0173-0714	Nucleoside Analog
0173-0740	Cephalosporins
0173-0741	Cephalosporins
0173-0750	Nonsteroidal Anti-inflammatory Compounds
0173-0834	Ppar Gamma
0173-0834	Thiazolidinediones
0173-0835	Ppar Gamma
0173-0835	Thiazolidinediones
0173-0836	Ppar Gamma
0173-0836	Thiazolidinediones
0173-0837	Biguanides
0173-0838	Biguanides
0173-0839	Biguanides
0173-0840	Biguanides
0173-0841	Sulfonylurea Compounds
0173-0842	Sulfonylurea Compounds
0173-0843	Sulfonylurea Compounds
0173-0844	Sulfonylurea Compounds
0173-0845	Sulfonylurea Compounds
0173-0861	Ppar Gamma
0173-0861	Thiazolidinediones
0173-0863	Thiazolidinediones
0173-0863	Ppar Gamma
0173-0864	Ppar Gamma
0173-0864	Thiazolidinediones
0173-0945	Nucleoside Analog
0173-0949	Nucleoside Analog
0173-0953	Nucleoside Analog
0173-0991	Nucleoside Analog
0178-0089	Vitamin B 12
0178-0460	Sulfonamides
0178-0465	Sulfonamides
0178-0470	Sulfonamides
0178-0475	Sulfonamides
0178-0480	Sulfonamides
0178-0485	Sulfonamides
0178-0490	Sulfonamides
0178-0495	Sulfonamides
0178-0499	Sulfonamides
0178-0620	Sulfonamides
0178-0630	Sulfonamides
0178-0640	Sulfonamides
0178-0650	Sulfonamides
0178-0716	Vitamin D
0178-0796	Calcium
0178-0797	Calcium
0178-0798	Calcium
0178-0799	Calcium
0178-0812	Calcium
0178-0821	Calcium
0178-0829	Calcium
0178-0858	Calcium
0178-0859	Calcium
0178-0898	Calcium
0178-0900	N-substituted Glycines
0178-8250	Nitroimidazoles
0178-8500	Nitroimidazoles
0179-0023	Lincosamides
0179-0024	Lincosamides
0179-0037	Ppar Alpha
0179-0039	Thiazides
0179-0054	Quinolones
0179-0063	Cholecalciferol
0179-0065	Thiazides
0179-0067	Xanthines
0179-0069	Cholecalciferol
0179-0073	Estradiol Congeners
0179-0074	Estradiol Congeners
0179-0087	Nucleoside Analog
0179-0093	Benzodiazepines
0179-0094	Benzodiazepines
0179-0096	Non-nucleoside Analog
0179-0115	Nonsteroidal Anti-inflammatory Compounds
0179-0119	Nonsteroidal Anti-inflammatory Compounds
0179-0131	Benzodiazepines
0179-0143	Benzothiazoles
0185-0063	Benzodiazepines
0185-0064	Benzodiazepines
0185-0065	Benzodiazepines
0185-0122	Nitrofurans
0185-0139	Nonsteroidal Anti-inflammatory Compounds
0185-0140	Nonsteroidal Anti-inflammatory Compounds
0185-0141	Nonsteroidal Anti-inflammatory Compounds
0185-0145	Nonsteroidal Anti-inflammatory Compounds
0185-0146	Nonsteroidal Anti-inflammatory Compounds
0185-0152	Thiazides
0185-0173	Thiazides
0185-0213	Biguanides
0185-0215	Biguanides
0185-0221	Biguanides
0185-0550	Azoles
0185-0713	Nonsteroidal Anti-inflammatory Compounds
0185-0714	Nonsteroidal Anti-inflammatory Compounds
0185-0720	Nonsteroidal Anti-inflammatory Compounds
0185-0724	Nonsteroidal Anti-inflammatory Compounds
0185-0749	Nonsteroidal Anti-inflammatory Compounds
0185-0757	Sulfonamides
0185-0799	Rifamycins
0185-0801	Rifamycins
0185-4416	Biguanides
0185-7100	Thiazides
0186-0450	Dihydropyridines
0186-0451	Dihydropyridines
0186-0452	Dihydropyridines
0187-0007	Nucleoside Analog
0187-0063	Benzodiazepines
0187-0064	Benzodiazepines
0187-0065	Benzodiazepines
0187-0152	Nitrates
0187-0192	Nitrates
0187-0245	Ergotamines
0187-0402	Psoralens
0187-0651	Psoralens
0187-0658	Benzodiazepines
0187-0659	Benzodiazepines
0187-0842	Barbiturates
0187-0844	Barbiturates
0187-0901	Androstanes
0187-0902	Androstanes
0187-0993	Nucleoside Analog
0187-0994	Nucleoside Analog
0187-1101	Retinoids
0187-1221	Cannabinoids
0187-1704	Vitamin K
0187-3554	Nucleoside Analog
0187-3555	Nucleoside Analog
0187-3750	Benzodiazepines
0187-3751	Benzodiazepines
0187-3758	Benzodiazepines
0187-4100	Benzodiazepines
0187-5104	Nucleoside Analog
0187-5115	Azoles
0187-5140	Retinoids
0187-5144	Retinoids
0187-5148	Retinoids
0187-5150	Retinoids
0187-5160	Retinoids
0187-5162	Retinoids
0187-5164	Retinoids
0187-5170	Retinoids
0187-5172	Retinoids
0187-5190	Lincosamides
0187-5198	Sulfonamides
0187-5525	Retinoids
0187-5526	Retinoids
0224-0500	Calcium
0228-2027	Benzodiazepines
0228-2029	Benzodiazepines
0228-2031	Benzodiazepines
0228-2039	Benzodiazepines
0228-2057	Benzodiazepines
0228-2059	Benzodiazepines
0228-2063	Benzodiazepines
0228-2067	Benzodiazepines
0228-2069	Benzodiazepines
0228-2073	Benzodiazepines
0228-2076	Benzodiazepines
0228-2077	Benzodiazepines
0228-2497	Dihydropyridines
0228-2530	Dihydropyridines
0228-2550	Nonsteroidal Anti-inflammatory Compounds
0228-2551	Nonsteroidal Anti-inflammatory Compounds
0228-2620	Nitrates
0228-2631	Nitrates
0228-2717	Nonsteroidal Anti-inflammatory Compounds
0228-2751	Sulfonylurea Compounds
0228-2752	Sulfonylurea Compounds
0228-2753	Sulfonylurea Compounds
0228-2820	Thiazides
0228-2895	Tetracyclines
0228-2896	Tetracyclines
0228-2898	Sulfonylurea Compounds
0228-2899	Sulfonylurea Compounds
0228-2900	Sulfonylurea Compounds
0228-3003	Benzodiazepines
0228-3004	Benzodiazepines
0228-3005	Benzodiazepines
0228-3083	Benzodiazepines
0228-3084	Benzodiazepines
0228-3086	Benzodiazepines
0228-3087	Benzodiazepines
0228-3481	Pyridines
0228-3482	Pyridines
0228-4019	Benzodiazepines
0228-4022	Benzodiazepines
0228-4024	Benzodiazepines
0228-4025	Benzodiazepines
0228-4029	Nonsteroidal Anti-inflammatory Compounds
0245-0008	Calcitonin
0245-0067	Nicotinic Acids
0245-0168	Sulfonamides
0245-0169	Sulfonamides
0245-0178	Vitamin D
0245-0214	Calcium
0245-0215	Calcium
0245-0245	Calcium
0245-0374	Calcium
0245-0860	Nitroimidazoles
0245-0871	Androstanes
0245-0872	Androstanes
0245-0880	Estradiol Congeners
0245-0881	Estradiol Congeners
0245-0882	Estradiol Congeners
0256-0185	Vitamin B 12
0258-4000	Calcium
0259-1102	Allylamine
0259-1202	Allylamine
0259-1420	Azoles
0259-4126	Allylamine
0259-4770	Allylamine
0264-1909	Amino Acids
0264-1915	Amino Acids
0264-1943	Calcium
0264-1965	Starch
0264-2202	Calcium
0264-2203	Calcium
0264-2514	Calcium
0264-3103	Cephalosporins
0264-3105	Cephalosporins
0264-3112	Cephalosporins
0264-3114	Cephalosporins
0264-3123	Cephalosporins
0264-3125	Cephalosporins
0264-3153	Cephalosporins
0264-3155	Cephalosporins
0264-3173	Cephalosporins
0264-3175	Cephalosporins
0264-3193	Cephalosporins
0264-3195	Cephalosporins
0264-3200	Amino Acids
0264-3205	Amino Acids
0264-4460	Vegetable Proteins
0264-4460	Allergens
0264-4460	Dietary Proteins
0264-5535	Nitroimidazoles
0264-7389	Calcium
0264-7750	Calcium
0264-7751	Calcium
0264-7780	Calcium
0264-9010	Amino Acids
0264-9011	Amino Acids
0264-9341	Allergens
0264-9350	Amino Acids
0264-9361	Allergens
0264-9371	Amino Acids
0264-9554	Xanthines
0264-9558	Xanthines
0264-9567	Heparin
0264-9577	Heparin
0264-9587	Heparin
0264-9594	Amides
0264-9598	Amides
0264-9872	Heparin
0268-0021	Allergens
0268-0021	Pollen
0268-0024	Allergens
0268-0024	Pollen
0268-0027	Pollen
0268-0027	Allergens
0268-0030	Pollen
0268-0030	Allergens
0268-0031	Pollen
0268-0031	Allergens
0268-0034	Allergens
0268-0034	Pollen
0268-0037	Pollen
0268-0037	Allergens
0268-0038	Allergens
0268-0038	Pollen
0268-0041	Allergens
0268-0041	Pollen
0268-0044	Allergens
0268-0044	Pollen
0268-0047	Allergens
0268-0047	Pollen
0268-0050	Pollen
0268-0050	Allergens
0268-0053	Allergens
0268-0053	Pollen
0268-0054	Allergens
0268-0054	Pollen
0268-0057	Pollen
0268-0057	Allergens
0268-0060	Allergens
0268-0060	Pollen
0268-0063	Pollen
0268-0063	Allergens
0268-0066	Pollen
0268-0066	Allergens
0268-0069	Pollen
0268-0069	Allergens
0268-0072	Pollen
0268-0072	Allergens
0268-0075	Pollen
0268-0075	Allergens
0268-0078	Allergens
0268-0078	Pollen
0268-0081	Allergens
0268-0081	Pollen
0268-0082	Pollen
0268-0082	Allergens
0268-0083	Pollen
0268-0083	Allergens
0268-0084	Allergens
0268-0084	Pollen
0268-0087	Allergens
0268-0087	Pollen
0268-0090	Pollen
0268-0090	Allergens
0268-0091	Allergens
0268-0091	Pollen
0268-0094	Pollen
0268-0094	Allergens
0268-0097	Allergens
0268-0097	Pollen
0268-0100	Pollen
0268-0100	Allergens
0268-0103	Pollen
0268-0103	Allergens
0268-0104	Pollen
0268-0104	Allergens
0268-0107	Allergens
0268-0107	Pollen
0268-0110	Pollen
0268-0110	Allergens
0268-0113	Allergens
0268-0113	Pollen
0268-0116	Allergens
0268-0116	Pollen
0268-0119	Pollen
0268-0119	Allergens
0268-0122	Allergens
0268-0122	Pollen
0268-0125	Pollen
0268-0125	Allergens
0268-0128	Allergens
0268-0128	Pollen
0268-0129	Pollen
0268-0129	Allergens
0268-0130	Pollen
0268-0130	Allergens
0268-0131	Allergens
0268-0131	Pollen
0268-0134	Allergens
0268-0134	Pollen
0268-0137	Pollen
0268-0137	Allergens
0268-0140	Allergens
0268-0140	Pollen
0268-0141	Pollen
0268-0141	Allergens
0268-0144	Allergens
0268-0144	Pollen
0268-0145	Allergens
0268-0145	Pollen
0268-0146	Pollen
0268-0146	Allergens
0268-0147	Pollen
0268-0147	Allergens
0268-0150	Pollen
