Key	Value
0054-0106	Ramipril
0054-0107	Ramipril
0054-0108	Ramipril
0054-0109	Ramipril
0054-0110	Perindopril Erbumine
0054-0111	Perindopril Erbumine
0054-0112	Perindopril Erbumine
0054-0114	Valacyclovir Hydrochloride
0054-0115	Valacyclovir Hydrochloride
0054-0116	Ropinirole Hydrochloride
0054-0117	Ropinirole Hydrochloride
0054-0118	Ropinirole Hydrochloride
0054-0119	Ropinirole Hydrochloride
0054-0120	Ropinirole Hydrochloride
0054-0121	Ropinirole Hydrochloride
0054-0122	Ropinirole Hydrochloride
0054-0123	Losartan Potassium
0054-0124	Losartan Potassium
0054-0125	Losartan Potassium
0054-0126	Hydrochlorothiazide
0054-0126	Losartan Potassium
0054-0127	Losartan Potassium
0054-0127	Hydrochlorothiazide
0054-0137	Galantamine Hydrobromide
0054-0140	Acarbose
0054-0141	Acarbose
0054-0142	Acarbose
0054-0143	Granisetron Hydrochloride
0054-0163	Mycophenolate Mofetil
0054-0164	Anastrozole
0054-0166	Mycophenolate Mofetil
0054-0196	Famciclovir
0054-0197	Famciclovir
0054-0198	Famciclovir
0054-0199	Oxcarbazepine
0054-0210	Protriptyline Hydrochloride
0054-0211	Protriptyline Hydrochloride
0054-0220	Quetiapine Fumarate
0054-0221	Quetiapine Fumarate
0054-0222	Quetiapine Fumarate
0054-0223	Quetiapine Fumarate
0054-0224	Levetiracetam
0054-0228	Meloxicam
0054-0229	Quetiapine Fumarate
0054-0230	Quetiapine Fumarate
0054-0235	Morphine Sulfate
0054-0236	Morphine Sulfate
0054-0237	Morphine Sulfate
0054-0238	Morphine Sulfate
0054-0243	Codeine Sulfate
0054-0244	Codeine Sulfate
0054-0245	Codeine Sulfate
0054-0250	Irbesartan
0054-0251	Irbesartan
0054-0252	Irbesartan
0054-0254	Irbesartan
0054-0254	Hydrochlorothiazide
0054-0255	Irbesartan
0054-0255	Hydrochlorothiazide
0054-0259	Montelukast Sodium
0054-0264	Hydromorphone Hydrochloride
0054-0265	Hydromorphone Hydrochloride
0054-0269	Letrozole
0054-0273	Imipramine Pamoate
0054-0274	Imipramine Pamoate
0054-0275	Imipramine Pamoate
0054-0276	Imipramine Pamoate
0054-0277	Hydrochlorothiazide
0054-0277	Losartan Potassium
0054-0278	Naratriptan Hydrochloride
0054-0279	Naratriptan Hydrochloride
0054-0283	Oxymorphone Hydrochloride
0054-0284	Oxymorphone Hydrochloride
0054-0288	Montelukast Sodium
0054-0289	Montelukast Sodium
0054-0290	Eszopiclone
0054-0291	Eszopiclone
0054-0292	Eszopiclone
0054-0334	Cevimeline Hydrochloride
0054-0338	Doxercalciferol
0054-0339	Doxercalciferol
0054-0347	Tinidazole
0054-0348	Tinidazole
0054-0379	Sodium Polystyrene Sulfonate
0054-0382	Cyclophosphamide
0054-0383	Cyclophosphamide
0054-0386	Hydromorphone Hydrochloride
0054-0388	Doxercalciferol
0054-0391	Methadone Hydrochloride
0054-0392	Methadone Hydrochloride
0054-0404	Morphine Sulfate
0054-0434	Dipyridamole
0054-0435	Dipyridamole
0054-0436	Dipyridamole
0054-0438	Levorphanol Tartrate
0054-0450	Nevirapine
0054-0459	Nevirapine
0054-0522	Oxycodone Hydrochloride
0054-0542	Telmisartan
0054-0543	Telmisartan
0054-0544	Telmisartan
0054-0545	Telmisartan
0054-0545	Hydrochlorothiazide
0054-0546	Hydrochlorothiazide
0054-0546	Telmisartan
0054-0547	Hydrochlorothiazide
0054-0547	Telmisartan
0054-0551	Acetaminophen
0054-0551	Oxycodone Hydrochloride
0054-2526	Lithium Carbonate
0054-2527	Lithium Carbonate
0054-2531	Lithium Carbonate
0054-2795	Oxycodone Hydrochloride
0054-2795	Acetaminophen
0054-3025	Acetylcysteine
0054-3026	Acetylcysteine
0054-3027	Acetylcysteine
0054-3028	Acetylcysteine
0054-3068	Alprazolam
0054-3090	Butorphanol Tartrate
0054-3117	Calcium Carbonate
0054-3120	Calcitriol
0054-3176	Dexamethasone
0054-3177	Dexamethasone
0054-3185	Diazepam
0054-3188	Diazepam
0054-3194	Diphenoxylate Hydrochloride
0054-3194	Atropine Sulfate
0054-3270	Fluticasone Propionate
0054-3294	Furosemide
0054-3298	Furosemide
0054-3486	Lactulose
0054-3500	Lidocaine Hydrochloride
0054-3505	Lidocaine Hydrochloride
0054-3527	Lithium Carbonate
0054-3532	Lorazepam
0054-3542	Megestrol Acetate
0054-3545	Meperidine Hydrochloride
0054-3553	Methadone Hydrochloride
0054-3555	Methadone Hydrochloride
0054-3556	Methadone Hydrochloride
0054-3566	Midazolam Hydrochloride
0054-3567	Magnesium Hydroxide
0054-3686	Oxycodone Hydrochloride
0054-3686	Acetaminophen
0054-3721	Prednisone
0054-3722	Prednisone
0054-3727	Propranolol Hydrochloride
0054-3730	Propranolol Hydrochloride
0054-4084	Azathioprine
0054-4120	Calcium Carbonate
0054-4129	Cyclophosphamide
0054-4130	Cyclophosphamide
0054-4146	Clotrimazole
0054-4179	Dexamethasone
0054-4180	Dexamethasone
0054-4181	Dexamethasone
0054-4182	Dexamethasone
0054-4183	Dexamethasone
0054-4184	Dexamethasone
0054-4186	Dexamethasone
0054-4218	Methadone Hydrochloride
0054-4219	Methadone Hydrochloride
0054-4297	Furosemide
0054-4299	Furosemide
0054-4301	Furosemide
0054-4496	Leucovorin Calcium
0054-4497	Leucovorin Calcium
0054-4498	Leucovorin Calcium
0054-4499	Leucovorin Calcium
0054-4527	Lithium Carbonate
0054-4538	Methadone Hydrochloride
0054-4550	Methotrexate Sodium
0054-4570	Methadone Hydrochloride
0054-4571	Methadone Hydrochloride
0054-4581	Mercaptopurine
0054-4595	Meperidine Hydrochloride
0054-4596	Meperidine Hydrochloride
0054-4603	Megestrol Acetate
0054-4604	Megestrol Acetate
0054-4650	Oxycodone Hydrochloride
0054-4650	Acetaminophen
0054-4721	Propantheline Bromide
0054-4728	Prednisone
0054-4741	Prednisone
0054-4742	Prednisone
0054-4784	Oxycodone Hydrochloride
0054-4784	Acetaminophen
0054-4858	Triazolam
0054-4859	Triazolam
0054-8084	Azathioprine
0054-8120	Calcium Carbonate
0054-8146	Clotrimazole
0054-8174	Dexamethasone
0054-8175	Dexamethasone
0054-8176	Dexamethasone
0054-8179	Dexamethasone
0054-8180	Dexamethasone
0054-8181	Dexamethasone
0054-8183	Dexamethasone
0054-8207	Diazepam
0054-8297	Furosemide
0054-8298	Furosemide
0054-8299	Furosemide
0054-8301	Furosemide
0054-8486	Lactulose
0054-8496	Leucovorin Calcium
0054-8500	Lidocaine Hydrochloride
0054-8526	Lithium Carbonate
0054-8527	Lithium Carbonate
0054-8528	Lithium Carbonate
0054-8529	Lithium Carbonate
0054-8531	Lithium Carbonate
0054-8550	Methotrexate Sodium
0054-8553	Methadone Hydrochloride
0054-8554	Methadone Hydrochloride
0054-8595	Meperidine Hydrochloride
0054-8603	Megestrol Acetate
0054-8604	Megestrol Acetate
0054-8648	Acetaminophen
0054-8648	Oxycodone Hydrochloride
0054-8650	Oxycodone Hydrochloride
0054-8650	Acetaminophen
0054-8722	Prednisone
0054-8724	Prednisone
0054-8739	Prednisone
0054-8740	Prednisone
0054-8858	Triazolam
0054-8859	Triazolam
0056-0168	Warfarin Sodium
0056-0169	Warfarin Sodium
0056-0170	Warfarin Sodium
0056-0172	Warfarin Sodium
0056-0173	Warfarin Sodium
0056-0174	Warfarin Sodium
0056-0176	Warfarin Sodium
0056-0188	Warfarin Sodium
0056-0189	Warfarin Sodium
0056-0470	Efavirenz
0056-0474	Efavirenz
0056-0510	Efavirenz
0062-0165	Tretinoin
0062-0175	Tretinoin
0062-0187	Tretinoin
0062-0190	Tretinoin
0062-0204	Tretinoin
0062-0275	Tretinoin
0062-0475	Tretinoin
0062-0575	Tretinoin
0062-2080	Almotriptan Malate
0062-2085	Almotriptan Malate
0062-5350	Terconazole
0062-5351	Terconazole
0062-5356	Terconazole
0064-0300	Dimethicone
0064-0810	Becaplermin
0064-0850	Dimethicone
0064-1011	Alcohol
0064-1030	Alcohol
0064-1040	Alcohol
0064-1050	Alcohol
0064-1080	Alcohol
0064-3600	Doxepin Hydrochloride
0064-5010	Collagenase Clostridium Histolyticum
0065-0002	Nepafenac
0065-0006	Moxifloxacin Hydrochloride
0065-0023	Carbachol
0065-0085	Naphazoline Hydrochloride
0065-0085	Pheniramine Maleate
0065-0092	Fluorescein Sodium
0065-0096	Fluorometholone Acetate
0065-0246	Betaxolol Hydrochloride
0065-0260	Travoprost
0065-0271	Olopatadine Hydrochloride
0065-0272	Olopatadine Hydrochloride
0065-0275	Brinzolamide
0065-0325	Emedastine Difumarate
0065-0332	Olopatadine Hydrochloride
0065-0333	Ketotifen Fumarate
0065-0342	Phenylephrine Hydrochloride
0065-0345	Lodoxamide Tromethamine
0065-0355	Tropicamide
0065-0359	Cyclopentolate Hydrochloride
0065-0359	Phenylephrine Hydrochloride
0065-0395	Cyclopentolate Hydrochloride
0065-0396	Cyclopentolate Hydrochloride
0065-0397	Cyclopentolate Hydrochloride
0065-0411	Povidone-iodine
0065-0416	Dextran 70
0065-0416	Hypromellose 2910 (4000 Mpa.s)
0065-0418	Dextran 70
0065-0418	Hypromellose 2910 (4000 Mpa.s)
0065-0419	Hypromellose 2910 (4000 Mpa.s)
0065-0419	Dextran 70
0065-0426	Glycerin
0065-0426	Hypromelloses
0065-0426	Dextran 70
0065-0429	Polyethylene Glycol 400
0065-0429	Propylene Glycol
0065-0431	Polyethylene Glycol
0065-0431	Propylene Glycol
0065-0454	Propylene Glycol
0065-0454	Polyethylene Glycol 400
0065-0474	Hypromellose 2910 (4000 Mpa.s)
0065-0509	Petrolatum
0065-0509	Mineral OIL
0065-0530	Water
0065-0543	Triamcinolone Acetonide
0065-0627	Rimexolone
0065-0631	Polymyxin B Sulfate
0065-0631	Dexamethasone
0065-0631	Neomycin Sulfate
0065-0638	Prednisolone Acetate
0065-0643	Tobramycin
0065-0644	Tobramycin
0065-0645	Natamycin
0065-0647	Dexamethasone
0065-0647	Tobramycin
0065-0648	Dexamethasone
0065-0648	Tobramycin
0065-0652	Tobramycin
0065-0652	Dexamethasone
0065-0654	Ciprofloxacin Hydrochloride
0065-0656	Ciprofloxacin Hydrochloride
0065-0660	Apraclonidine Hydrochloride
0065-0665	Apraclonidine Hydrochloride
0065-0702	Atropine Sulfate
0065-0741	Tetracaine Hydrochloride
0065-0795	Sodium Citrate
0065-0795	Sodium Acetate
0065-0795	Magnesium Chloride
0065-0795	Potassium Chloride
0065-0795	Sodium Chloride
0065-0795	Calcium Chloride
0065-1431	Propylene Glycol
0065-1431	Polyethylene Glycol 400
0065-1432	Polyethylene Glycol
0065-1432	Propylene Glycol
0065-1433	Propylene Glycol
0065-1750	Nepafenac
0065-1795	Calcium Chloride
0065-1795	Potassium Chloride
0065-1795	Sodium Acetate
0065-1795	Magnesium Chloride
0065-1795	Sodium Citrate
0065-1795	Sodium Chloride
0065-2800	Travoprost
0065-4011	Ketotifen Fumarate
0065-4013	Moxifloxacin Hydrochloride
0065-4147	Brinzolamide
0065-4147	Brimonidine Tartrate
0065-8531	Ciprofloxacin Hydrochloride
0065-8531	Hydrocortisone
0065-8533	Dexamethasone
0065-8533	Ciprofloxacin Hydrochloride
0065-9240	Difluprednate
0066-0507	Prednicarbate
0066-0508	Prednicarbate
0066-7150	Fluorouracil
0066-9850	Metronidazole
0067-0003	Sennosides
0067-0005	Sennosides
0067-0016	Sennosides
0067-0113	Dimethicone
0067-0116	Dimethicone
0067-0117	Dimethicone
0067-0129	Dimethicone
0067-0134	Dimethicone
0067-0143	Aspirin
0067-0149	Aspirin
0067-0949	Miconazole Nitrate
0067-0959	Miconazole Nitrate
0067-0969	Miconazole Nitrate
0067-1170	Trolamine Salicylate
0067-1190	Clemastine Fumarate
0067-2000	Caffeine
0067-2000	Acetaminophen
0067-2000	Aspirin
0067-2021	Acetaminophen
0067-2021	Caffeine
0067-2021	Aspirin
0067-2030	Aspirin
0067-2030	Caffeine
0067-2030	Acetaminophen
0067-2035	Caffeine
0067-2035	Acetaminophen
0067-2035	Aspirin
0067-2037	Acetaminophen
0067-2037	Aspirin
0067-2037	Caffeine
0067-2039	Caffeine
0067-2039	Aspirin
0067-2039	Acetaminophen
0067-2045	Acetaminophen
0067-2045	Caffeine
0067-2053	Diphenhydramine Citrate
0067-2053	Acetaminophen
0067-2055	Acetaminophen
0067-2055	Diphenhydramine Citrate
0067-2067	Menthol
0067-2070	Caffeine
0067-2077	Phenylephrine Hydrochloride
0067-2077	Dextromethorphan Hydrobromide
0067-2077	Acetaminophen
0067-2086	Phenylephrine Hydrochloride
0067-2090	Tioconazole
0067-2094	Xylometazoline Hydrochloride
0067-3998	Terbinafine Hydrochloride
0067-3999	Terbinafine Hydrochloride
0067-4000	Terbinafine Hydrochloride
0067-4345	Scopolamine
0067-4850	Nicotine
0067-4860	Nicotine
0067-4870	Nicotine
0067-4990	Nicotine
0067-5000	Nicotine
0067-5010	Nicotine
0067-5020	Nicotine
0067-5050	Nicotine
0067-5070	Nicotine
0067-5080	Nicotine
0067-5124	Nicotine
0067-5125	Nicotine
0067-5126	Nicotine
0067-6012	Nicotine
0067-6024	Penciclovir
0067-6025	Sennosides
0067-6046	Nicotine
0067-6066	Loratadine
0067-6070	Loratadine
0067-6114	Tolnaftate
0067-6117	Loratadine
0067-6122	Loratadine
0067-6128	Nicotine
0067-6129	Nicotine
0067-6130	Nicotine
0067-6171	Terbinafine Hydrochloride
0067-6238	Aspirin
0067-6238	Acetaminophen
0067-6239	Terbinafine
0067-6266	Tolnaftate
0067-6274	Dimethicone
0067-6275	Dimethicone
0067-6280	Dimethicone
0067-6280	Magnesium Hydroxide
0067-6280	Aluminum Hydroxide
0067-6281	Dimethicone
0067-6281	Magnesium Hydroxide
0067-6281	Aluminum Hydroxide
0067-6282	Dimethicone
0067-6282	Aluminum Hydroxide
0067-6282	Magnesium Hydroxide
0067-6286	Lansoprazole
0067-6290	Dimethicone
0067-6290	Aluminum Hydroxide
0067-6290	Magnesium Hydroxide
0067-6291	Dimethicone
0067-6292	Terbinafine Hydrochloride
0067-6293	Terbinafine Hydrochloride
0067-6318	Phenylephrine Hydrochloride
0067-6318	Diphenhydramine Hydrochloride
0067-6318	Acetaminophen
0067-6319	Pheniramine Maleate
0067-6319	Acetaminophen
0067-6319	Phenylephrine Hydrochloride
0067-6341	Acetaminophen
0067-6341	Caffeine
0067-6341	Aspirin
0067-6344	Diphenhydramine Hydrochloride
0067-6344	Phenylephrine Hydrochloride
0067-6345	Phenylephrine Hydrochloride
0067-6345	Dextromethorphan Hydrobromide
0067-6346	Chlorpheniramine Maleate
0067-6346	Phenylephrine Hydrochloride
0067-6347	Guaifenesin
0067-6347	Phenylephrine Hydrochloride
0067-6348	Acetaminophen
0067-6348	Dextromethorphan Hydrobromide
0067-6350	Dextromethorphan Hydrobromide
0067-6394	Dextromethorphan Hydrobromide
0067-6394	Acetaminophen
0067-6394	Chlorpheniramine Maleate
0067-6395	Chlorpheniramine Maleate
0067-6395	Phenylephrine Hydrochloride
0067-6395	Dextromethorphan Hydrobromide
0067-6395	Acetaminophen
0067-6396	Acetaminophen
0067-6396	Phenylephrine Hydrochloride
0067-6396	Dextromethorphan Hydrobromide
0067-6416	Terbinafine Hydrochloride
0067-6424	Aspirin
0067-6426	Phenylephrine Hydrochloride
0067-6426	Acetaminophen
0067-6426	Dextromethorphan Hydrobromide
0067-6427	Dextromethorphan Hydrobromide
0067-6427	Guaifenesin
0067-6427	Acetaminophen
0067-6427	Pseudoephedrine Hydrochloride
0067-6431	Acetaminophen
0067-6432	Acetaminophen
0067-6440	Acetaminophen
0067-6441	Acetaminophen
0067-6716	Phenylephrine Hydrochloride
0067-6716	Pheniramine Maleate
0067-6716	Acetaminophen
0067-7916	Pheniramine Maleate
0067-7916	Acetaminophen
0067-7916	Phenylephrine Hydrochloride
0067-7918	Diphenhydramine Hydrochloride
0067-7918	Acetaminophen
0067-7918	Phenylephrine Hydrochloride
0067-8100	Terbinafine Hydrochloride
0067-8103	Aspirin
0067-8103	Acetaminophen
0067-8103	Caffeine
0067-8104	Acetaminophen
0067-8104	Aspirin
0067-8104	Caffeine
0067-8105	Dextromethorphan Hydrobromide
0067-8105	Phenylephrine Hydrochloride
0067-8106	Phenylephrine Hydrochloride
0067-8106	Diphenhydramine Hydrochloride
0067-8114	Terbinafine Hydrochloride
0067-8115	Dextromethorphan Hydrobromide
0067-8115	Acetaminophen
0067-8116	Acetaminophen
0067-8116	Phenylephrine Hydrochloride
0067-8116	Chlorpheniramine Maleate
0067-8116	Dextromethorphan Hydrobromide
0067-8117	Brompheniramine Maleate
0067-8117	Phenylephrine Hydrochloride
0067-8118	Guaifenesin
0067-8118	Dextromethorphan Hydrobromide
0067-8119	Acetaminophen
0067-8119	Caffeine
0068-0007	Desipramine Hydrochloride
0068-0011	Desipramine Hydrochloride
0068-0015	Desipramine Hydrochloride
0068-0019	Desipramine Hydrochloride
0068-0020	Desipramine Hydrochloride
0068-0021	Desipramine Hydrochloride
0068-0037	Mepenzolate Bromide
0068-0508	Rifampin
0068-0510	Rifampin
0068-0597	Rifampin
0069-0006	Etomidate
0069-0038	Fluconazole
0069-0043	Heparin Sodium
0069-0045	Fluconazole
0069-0058	Heparin Sodium
0069-0059	Heparin Sodium
0069-0062	Heparin Sodium
0069-0067	Oxaliplatin
0069-0070	Oxaliplatin
0069-0074	Oxaliplatin
0069-0075	Topotecan Hydrochloride
0069-0076	Paclitaxel
0069-0078	Paclitaxel
0069-0079	Paclitaxel
0069-0080	Mitoxantrone Hydrochloride
0069-0081	Cisplatin
0069-0084	Cisplatin
0069-0085	Ketorolac Tromethamine
0069-0086	Cladribine
0069-0087	Ketorolac Tromethamine
0069-0088	Tobramycin Sulfate
0069-0091	Tobramycin Sulfate
0069-0093	Flumazenil
0069-0094	Vecuronium Bromide
0069-0099	Vinorelbine Tartrate
0069-0103	Vinorelbine Tartrate
0069-0104	Doxycycline Hyclate
0069-0105	Flumazenil
0069-0106	Taliglucerase Alfa
0069-0107	Pamidronate Disodium
0069-0108	Vecuronium Bromide
0069-0109	Pamidronate Disodium
0069-0112	Rifampin
0069-0113	Haloperidol Lactate
0069-0121	Famotidine
0069-0122	Benzonatate
0069-0125	Famotidine
0069-0126	Famotidine
0069-0137	Heparin Sodium
0069-0138	Sumatriptan
0069-0141	Rifampin
0069-0145	Axitinib
0069-0146	Methotrexate
0069-0147	Methotrexate
0069-0148	Methotrexate
0069-0149	Methotrexate
0069-0151	Axitinib
0069-0152	Cytarabine
0069-0153	Cytarabine
0069-0154	Cytarabine
0069-0155	Cytarabine
0069-0169	Fluorouracil
0069-0170	Doxorubicin Hydrochloride
0069-0171	Doxorubicin Hydrochloride
0069-0173	Fluorouracil
0069-0174	Fluorouracil
0069-0176	Fluorouracil
0069-0177	Dexamethasone Sodium Phosphate
0069-0178	Dexamethasone Sodium Phosphate
0069-0179	Dexamethasone Sodium Phosphate
0069-0181	Methotrexate
0069-0186	Pamidronate Disodium
0069-0192	Dexamethasone Sodium Phosphate
0069-0201	Cladribine
0069-0204	Methotrexate Sodium
0069-0205	Vinorelbine Tartrate
0069-0242	Fesoterodine Fumarate
0069-0244	Fesoterodine Fumarate
0069-0301	Tobramycin Sulfate
0069-0302	Tobramycin Sulfate
0069-0336	Sildenafil Citrate
0069-0338	Sildenafil Citrate
0069-0400	Azithromycin Dihydrate
0069-0468	Varenicline Tartrate
0069-0469	Varenicline Tartrate
0069-0471	Varenicline Tartrate
0069-0550	Sunitinib Malate
0069-0700	Ondansetron Hydrochloride
0069-0770	Sunitinib Malate
0069-0807	Maraviroc
0069-0808	Maraviroc
0069-0830	Sunitinib Malate
0069-0950	Doxycycline Hyclate
0069-0970	Doxycycline Hyclate
0069-0971	Doxycycline Hyclate
0069-0980	Sunitinib Malate
0069-0990	Doxycycline Hyclate
0069-1001	Tofacitinib Citrate
0069-1010	Oxaliplatin
0069-1340	Ondansetron Hydrochloride
0069-1441	Ondansetron Hydrochloride
0069-1520	Amlodipine Besylate
0069-1530	Amlodipine Besylate
0069-1540	Amlodipine Besylate
0069-2150	Atorvastatin Calcium Trihydrate
0069-2150	Amlodipine Besylate
0069-2160	Amlodipine Besylate
0069-2160	Atorvastatin Calcium Trihydrate
0069-2170	Amlodipine Besylate
0069-2170	Atorvastatin Calcium Trihydrate
0069-2180	Amlodipine Besylate
0069-2180	Atorvastatin Calcium Trihydrate
0069-2190	Atorvastatin Calcium Trihydrate
0069-2190	Amlodipine Besylate
0069-2250	Atorvastatin Calcium Trihydrate
0069-2250	Amlodipine Besylate
0069-2260	Atorvastatin Calcium Trihydrate
0069-2260	Amlodipine Besylate
0069-2270	Atorvastatin Calcium Trihydrate
0069-2270	Amlodipine Besylate
0069-2390	Metronidazole
0069-2587	Vancomycin Hydrochloride
0069-2589	Vancomycin Hydrochloride
0069-2590	Vancomycin Hydrochloride
0069-2599	Vancomycin Hydrochloride
0069-2600	Nifedipine
0069-2601	Vancomycin Hydrochloride
0069-2650	Nifedipine
0069-2660	Nifedipine
0069-2670	Nifedipine
0069-2960	Atorvastatin Calcium Trihydrate
0069-2960	Amlodipine Besylate
0069-2970	Atorvastatin Calcium Trihydrate
0069-2970	Amlodipine Besylate
0069-2980	Atorvastatin Calcium Trihydrate
0069-2980	Amlodipine Besylate
0069-3030	Doxorubicin Hydrochloride
0069-3031	Doxorubicin Hydrochloride
0069-3032	Doxorubicin Hydrochloride
0069-3033	Doxorubicin Hydrochloride
0069-3034	Doxorubicin Hydrochloride
0069-3051	Azithromycin Dihydrate
0069-3080	Azithromycin Dihydrate
0069-3150	Azithromycin Dihydrate
0069-3241	Ciprofloxacin
0069-3342	Ciprofloxacin
0069-3857	Gemcitabine Hydrochloride
0069-3858	Gemcitabine Hydrochloride
0069-3859	Gemcitabine Hydrochloride
0069-4004	Doxorubicin Hydrochloride
0069-4015	Doxorubicin Hydrochloride
0069-4026	Doxorubicin Hydrochloride
0069-4037	Doxorubicin Hydrochloride
0069-4170	Azithromycin Dihydrate
0069-4190	Sildenafil Citrate
0069-4200	Sildenafil Citrate
0069-4210	Sildenafil Citrate
0069-4220	Sildenafil Citrate
0069-4310	Prazosin Hydrochloride
0069-4370	Prazosin Hydrochloride
0069-4380	Prazosin Hydrochloride
0069-4395	Ciprofloxacin
0069-4396	Ciprofloxacin
0069-4495	Ifosfamide
0069-4496	Ifosfamide
0069-4541	Dexamethasone Sodium Phosphate
0069-4543	Dexamethasone Sodium Phosphate
0069-4545	Dexamethasone Sodium Phosphate
0069-4547	Dexamethasone Sodium Phosphate
0069-5410	Hydroxyzine Pamoate
0069-5420	Hydroxyzine Pamoate
0069-5430	Hydroxyzine Pamoate
0069-5440	Hydroxyzine Pamoate
0069-5800	Dofetilide
0069-5810	Dofetilide
0069-5820	Dofetilide
0069-6001	Fosphenytoin Sodium
0069-8140	Crizotinib
0069-8141	Crizotinib
0069-9141	Docetaxel Anhydrous
0069-9142	Docetaxel Anhydrous
0069-9144	Docetaxel Anhydrous
0069-9321	Fludarabine Phosphate
0071-0155	Atorvastatin Calcium Trihydrate
0071-0156	Atorvastatin Calcium Trihydrate
0071-0157	Atorvastatin Calcium Trihydrate
0071-0158	Atorvastatin Calcium Trihydrate
0071-0237	Ethosuximide
0071-0350	Phenelzine Sulfate
0071-0369	Phenytoin Sodium
0071-0417	Nitroglycerin
0071-0418	Nitroglycerin
0071-0419	Nitroglycerin
0071-0525	Methsuximide
0071-0527	Quinapril Hydrochloride
0071-0530	Quinapril Hydrochloride
0071-0532	Quinapril Hydrochloride
0071-0535	Quinapril Hydrochloride
0071-0737	Gemfibrozil
0071-1012	Pregabalin
0071-1013	Pregabalin
0071-1014	Pregabalin
0071-1015	Pregabalin
0071-1016	Pregabalin
0071-1017	Pregabalin
0071-1018	Pregabalin
0071-1019	Pregabalin
0071-1020	Pregabalin
0071-2214	Phenytoin
0071-2418	Ethosuximide
0071-3740	Phenytoin Sodium
0074-0522	Lopinavir
0074-0522	Ritonavir
0074-1040	Beractant
0074-1564	Valproate Sodium
0074-1658	Paricalcitol
0074-1940	Ritonavir
0074-2277	Ibuprofen
0074-2277	Hydrocodone Bitartrate
0074-2278	Trandolapril
0074-2279	Trandolapril
0074-2280	Trandolapril
0074-2586	Clarithromycin
0074-3005	Niacin
0074-3005	Lovastatin
