product_ndc	name
0064-0850	Proshield Glove Skin Protectant
0064-1011	Actiprep Preoperative Skin Preparation
0064-1030	Triseptin Water Aided
0064-1040	Triseptin Waterless
0064-1050	Triseptin Hand AND Body Antiseptic
0064-1080	Surgicept Waterless, Surgical Handscrub and Healthcare Personnel Handwash
0064-3600	Prudoxin
0064-5010	Collagenase Santyl
0065-0002	Nevanac
0065-0006	Moxeza
0065-0023	Miostat
0065-0085	Naphcon A
0065-0092	Fluorescite
0065-0096	Flarex
0065-0246	Betoptic S
0065-0260	Travatan Z
0065-0271	Patanol
0065-0272	Pataday
0065-0275	Azopt
0065-0325	Emadine
0065-0332	Patanase
0065-0333	Zaditor
0065-0342	Mydfrin
0065-0345	Alomide
0065-0355	Mydriacyl
0065-0359	Cyclomydril
0065-0395	Cyclogyl
0065-0396	Cyclogyl
0065-0397	Cyclogyl
0065-0411	Betadine
0065-0416	Tears Naturale Free
0065-0418	Tears Naturale II Polyquad
0065-0419	Bion Tears
0065-0426	Tears Naturale Forte
0065-0429	Systane Lubricant
0065-0431	Systane
0065-0454	Systane
0065-0474	Systane
0065-0509	Systane Nighttime
0065-0530	Eye Stream
0065-0543	Triesence
0065-0627	Vexol
0065-0631	Maxitrol
0065-0638	Omnipred
0065-0643	Tobrex
0065-0644	Tobrex
0065-0645	Natacyn
0065-0647	Tobradex
0065-0648	Tobradex
0065-0652	Tobradex ST
0065-0654	Ciloxan
0065-0656	Ciloxan
0065-0660	Iopidine
0065-0665	Iopidine
0065-0702	Atropine Sulfate
0065-0741	Tetracaine Hydrochloride
0065-0795	Bss
0065-0800	Bss Plus
0065-1431	Systane Ultra
0065-1432	Systane Ultra
0065-1433	Systane Balance
0065-1750	Ilevro
0065-1795	Bss
0065-2800	Izba
0065-4011	Zaditor
0065-4013	Vigamox
0065-4147	Simbrinza
0065-8531	Cipro HC
0065-8533	Ciprodex
0065-9240	Durezol
0066-0507	Dermatop
0066-0508	Dermatop
0066-0510	Benzamycin
0066-7150	Carac
0066-9850	Noritate
0067-0003	Ex-lax Regular Strength Stimulant Laxative
0067-0005	Ex-lax Regular Strength Chocolated Stimulant Laxative
0067-0016	Ex-lax Maximum Strength Stimulant Laxative
0067-0113	Gas-x Regular Strength Chewable Cherry
0067-0116	Gas-x Regular Strength Chewable Peppermint
0067-0117	Gas-x Extra Strength
0067-0129	Gas-x Extra Strength
0067-0134	Gas-x Extra Strength
0067-0143	Ascriptin Maximum Strength Buffered Aspirin
0067-0149	Ascriptin Regular Strength Buffered Aspirin
0067-0949	Desenex
0067-0959	Desenex
0067-0969	Desenex
0067-1170	Myoflex Pain Relieving Cream
0067-1190	Tavist Allergy
0067-2000	Excedrin Extra Strength Pain Reliever
0067-2021	Excedrin Extra Strength Geltabs
0067-2030	Excedrin Extra Strength
0067-2035	Excedrin Migraine Geltabs
0067-2037	Excedrin Migraine
0067-2039	Excedrin Migraine
0067-2045	Excedrin Tension Headache
0067-2053	Excedrin PM
0067-2055	Excedrin PM
0067-2067	Mineral Ice Pain Relieving
0067-2070	Nodoz Maximum Strength Alertness AID
0067-2077	Comtrex Maximum Strength Cold and Cough Non-drowsy
0067-2083	Comtrex Maximum Strength Day / Night Severe Cold and Sinus
0067-2086	4 Way Fast Acting
0067-2090	Vagistat-1
0067-2091	Vagistat-3
0067-2094	4 Way Moisturizing Relief
0067-3998	Lamisil AT
0067-3999	Lamisil AT Jock Itch
0067-4000	Lamisil AT
0067-4345	Transderm Scop
0067-4850	Habitrol Patch Nicotine Transdermal System, Step 3
0067-4860	Habitrol Patch Nicotine Transdermal System, Step 2
0067-4870	Habitrol Patch Nicotine Transdermal System, Step 1
0067-4990	Safeway Nicotine Transdermal System Step 1
0067-5000	Kroger Nicotine Transdermal System Step 3
0067-5010	Kroger Nicotine Transdermal System Step 3
0067-5020	Kroger Nicotine Transdermal System Step 3
0067-5050	Equaline Nicotine Transdermal System Step 1
0067-5070	Rite AID Nicotine Transdermal System Step 2
0067-5080	Rite AID Nicotine Transdermal System Step 2
0067-5124	Nicotine Transdermal System Step 3
0067-5125	Nicotine Transdermal System Step 2
0067-5126	Nicotine Transdermal System Step 1
0067-6012	Meijer Nicotine Transdermal System Step 2
0067-6024	Denavir
0067-6025	Perdiem
0067-6045	Nicotine Transdermal System Patch KIT
0067-6046	Exchange Select Nicotine Transdermal System Step 3
0067-6066	Allergy Relief
0067-6070	Loratadine
0067-6114	Lamisl AF Defense
0067-6117	Loratadine
0067-6122	Allergy Relief
0067-6128	Sunmark Nicotine Transdermal System Step 3
0067-6129	Sunmark Nicotine Transdermal System Step 3
0067-6130	Sunmark Nicotine Transdermal System Step 3
0067-6171	Lamisil AT
0067-6238	Excedrin Back AND Body
0067-6239	Lamisil AT Antifungal
0067-6266	Lamisl AF Defense
0067-6274	Gas-x Ultra Strength Antigas Softgels
0067-6275	Gas-x Extra Strength Softgels
0067-6280	Maalox Advanced Maximum Strength Cherry
0067-6281	Maalox Advanced Regular Strength Mint
0067-6282	Maalox Advanced Maximum Strength Mint
0067-6286	Prevacid 24 HR
0067-6290	Maalox Advanced Maximum Strength Wild Berry
0067-6291	Maalox Advanced Maximum Strength
0067-6292	Lamisil AT Continuous Spray
0067-6293	Lamisil AT Continuous Spray
0067-6318	Theraflu Sugar Free Nightime Severe Cold AND Cough
0067-6319	Theraflu Sinus and Cold
0067-6341	Excedrin Menstrual Complete
0067-6344	Triaminic Childrens Night Time Cold and Cough
0067-6345	Triaminic Day Time Cold and Cough
0067-6346	Triaminic Childrens Cold and Allergy
0067-6347	Triaminic Chest and Nasal Congestion
0067-6348	Triaminic Cough and Sore Throat
0067-6350	Triaminic Long Acting Cough
0067-6394	Triaminic Multi-symptom Fever
0067-6395	Theraflu Warming Relief Nighttime Multi-symptom Cold Caplets
0067-6396	Theraflu Warming Relief Daytime Multi-symptom Cold Caplets
0067-6416	Athletes Foot
0067-6424	Bufferin LOW Dose Buffered Aspirin
0067-6426	Theraflu Multi Symptom Severe Cold
0067-6427	Theraflu Max-d
0067-6431	Triaminic Fever Reducer
0067-6432	Triaminic Fever Reducer
0067-6440	Triaminic Infants Fever Reducer Pain Reliever - Grape
0067-6441	Triaminic Infants Fever Reducer Pain Reliever - Grape
0067-6716	Theraflu Cold and Sore Throat
0067-7916	Theraflu Flu and Sore Throat
0067-7918	Theraflu Nighttime Severe Cold AND Cough
0067-8100	Lamisil AT
0067-8103	Excedrin Migraine
0067-8104	Excedrin Extra Strength Caplets
0067-8105	Triaminic Day Time Cold and Cough
0067-8106	Triaminic Night Time Cold and Cough
0067-8114	Lamisil AT for Jock Itch
0067-8115	Triaminic Cough and Sore Throat
0067-8116	Triaminic Multi-symptom Fever and Cold
0067-8117	Triaminic Cold and Allergy
0067-8118	Triaminic Cough and Congestion
0067-8119	Excedrin Tension Headache Pain Reliever
0068-0007	Norpramin
0068-0011	Norpramin
0068-0015	Norpramin
0068-0019	Norpramin
0068-0020	Norpramin
0068-0021	Norpramin
0068-0037	Cantil
0068-0508	Rifadin
0068-0510	Rifadin
0068-0597	Rifadin
0069-0006	Etomidate
0069-0038	Fluconazole
0069-0043	Heparin Sodium
0069-0045	Fluconazole
0069-0058	Heparin Sodium
0069-0059	Heparin Sodium
0069-0062	Heparin Sodium
0069-0067	Oxaliplatin
0069-0070	Oxaliplatin
0069-0074	Oxaliplatin
0069-0075	Topotecan Hydrochloride
0069-0076	Paclitaxel
0069-0078	Paclitaxel
0069-0079	Paclitaxel
0069-0080	Mitoxantrone Hydrochloride
0069-0081	Cisplatin
0069-0084	Cisplatin
0069-0085	Ketorolac Tromethamine
0069-0086	Cladribine
0069-0087	Ketorolac Tromethamine
0069-0088	Tobramycin Sulfate
0069-0091	Tobramycin Sulfate
0069-0093	Flumazenil
0069-0094	Vecuronium Bromide
0069-0099	Vinorelbine
0069-0103	Vinorelbine
0069-0104	Doxycycline
0069-0105	Flumazenil
0069-0106	Elelyso
0069-0107	Pamidronate Disodium
0069-0108	Vecuronium Bromide
0069-0109	Pamidronate Disodium
0069-0112	Rifampin
0069-0113	Haloperidol
0069-0121	Famotidine
0069-0122	Tessalon
0069-0125	Famotidine
0069-0126	Famotidine
0069-0137	Heparin Sodium
0069-0138	Alsuma
0069-0141	Rifampin
0069-0145	Inlyta
0069-0146	Methotrexate
0069-0147	Methotrexate
0069-0148	Methotrexate
0069-0149	Methotrexate
0069-0151	Inlyta
0069-0152	Cytarabine
0069-0153	Cytarabine
0069-0154	Cytarabine
0069-0155	Cytarabine
0069-0169	Fluorouracil
0069-0170	Doxorubicin Hydrochloride
0069-0171	Doxorubicin Hydrochloride
0069-0173	Fluorouracil
0069-0174	Fluorouracil
0069-0176	Fluorouracil
0069-0177	Dexamethasone Sodium Phosphate
0069-0178	Dexamethasone Sodium Phosphate
0069-0179	Dexamethasone Sodium Phosphate
0069-0181	Methotrexate
0069-0186	Pamidronate Disodium
0069-0192	Dexamethasone Sodium Phosphate
0069-0201	Cladribine
0069-0204	Methotrexate Sodium
0069-0205	Vinorelbine
0069-0242	Toviaz
0069-0244	Toviaz
0069-0301	Tobramycin Sulfate
0069-0302	Tobramycin Sulfate
0069-0336	Revatio
0069-0338	Revatio
0069-0400	Zithromax
0069-0468	Chantix
0069-0469	Chantix
0069-0471	Chantix
0069-0550	Sutent
0069-0700	Ondansetron Hydrochloride and Dextrose
0069-0770	Sutent
0069-0807	Selzentry
0069-0808	Selzentry
0069-0830	Sutent
0069-0950	Vibramycin Hyclate
0069-0970	Vibramycin Hyclate
0069-0971	Vibramycin Hyclate
0069-0980	Sutent
0069-0990	Vibramycin Hyclate
0069-1001	Xeljanz
0069-1010	Oxaliplatin
0069-1340	Ondansetron Hydrochloride
0069-1441	Ondansetron
0069-1520	Norvasc
0069-1530	Norvasc
0069-1540	Norvasc
0069-2150	Caduet
0069-2160	Caduet
0069-2170	Caduet
0069-2180	Caduet
0069-2190	Caduet
0069-2250	Caduet
0069-2260	Caduet
0069-2270	Caduet
0069-2390	Metronidazole
0069-2587	Vancomycin Hydrochloride
0069-2589	Vancomycin Hydrochloride
0069-2590	Sterile Vancomycin Hydrochloride
0069-2599	Vancomycin Hydrochloride
0069-2600	Procardia
0069-2601	Vancomycin Hydrochloride
0069-2650	Procardia XL
0069-2660	Procardia XL
0069-2670	Procardia XL
0069-2960	Caduet
0069-2970	Caduet
0069-2980	Caduet
0069-3030	Doxorubicin Hydrochloride
0069-3031	Doxorubicin Hydrochloride
0069-3032	Doxorubicin Hydrochloride
0069-3033	Doxorubicin Hydrochloride
0069-3034	Doxorubicin Hydrochloride
0069-3051	Zithromax
0069-3080	Zithromax
0069-3150	Zithromax
0069-3241	Ciprofloxacin
0069-3342	Ciprofloxacin
0069-3857	Gemcitabine Hydrochloride
0069-3858	Gemcitabine Hydrochloride
0069-3859	Gemcitabine Hydrochloride
0069-4004	Doxorubicin Hydrochloride
0069-4015	Doxorubicin Hydrochloride
0069-4026	Doxorubicin Hydrochloride
0069-4037	Doxorubicin Hydrochloride
0069-4170	Zmax
0069-4190	Revatio
0069-4200	Viagra
0069-4210	Viagra
0069-4220	Viagra
0069-4310	Minipress
0069-4370	Minipress
0069-4380	Minipress
0069-4395	Ciprofloxacin
0069-4396	Ciprofloxacin
0069-4495	Ifosfamide
0069-4496	Ifosfamide
0069-4541	Dexamethasone Sodium Phosphate
0069-4543	Dexamethasone Sodium Phosphate
0069-4545	Dexamethasone Sodium Phosphate
0069-4547	Dexamethasone Sodium Phosphate
0069-5410	Vistaril
0069-5420	Vistaril
0069-5430	Vistaril
0069-5440	Vistaril
0069-5800	Tikosyn
0069-5810	Tikosyn
0069-5820	Tikosyn
0069-6001	Cerebyx
0069-8140	Xalkori
0069-8141	Xalkori
0069-9141	Docetaxel
0069-9142	Docetaxel
0069-9144	Docetaxel
0069-9321	Fludarabine Phosphate
0071-0155	Lipitor
0071-0156	Lipitor
0071-0157	Lipitor
0071-0158	Lipitor
0071-0237	Zarontin
0071-0350	Nardil
0071-0369	Dilantin
0071-0417	Nitrostat
0071-0418	Nitrostat
0071-0419	Nitrostat
0071-0525	Celontin
0071-0527	Accupril
0071-0530	Accupril
0071-0532	Accupril
0071-0535	Accupril
0071-0737	Lopid
0071-1012	Lyrica
0071-1013	Lyrica
0071-1014	Lyrica
0071-1015	Lyrica
0071-1016	Lyrica
0071-1017	Lyrica
0071-1018	Lyrica
0071-1019	Lyrica
0071-1020	Lyrica
0071-2214	Dilantin-125
0071-2418	Zarontin
0071-3740	Dilantin
0074-0522	Kaletra
0074-1040	Survanta
0074-1052	Lupaneta Pack
0074-1053	Lupaneta Pack
0074-1564	Depacon
0074-1658	Zemplar
0074-1940	Norvir
0074-2108	Lupron Depot-ped
0074-2277	Vicoprofen
0074-2278	Mavik
0074-2279	Mavik
0074-2280	Mavik
0074-2282	Lupron Depot-ped
0074-2440	Lupron Depot-ped
0074-2586	Biaxin
0074-3005	Advicor
0074-3007	Advicor
0074-3010	Advicor
0074-3012	Duopa
0074-3015	Teveten HCT
0074-3020	Teveten HCT
0074-3023	K-tab
0074-3025	Teveten
0074-3040	Teveten
0074-3041	Vicodin
0074-3043	Vicodin
0074-3045	Cardizem LA
0074-3054	Vicodin
0074-3058	K-tab
0074-3061	Cardizem LA
0074-3062	Cardizem LA
0074-3063	Cardizem LA
0074-3064	Cardizem LA
0074-3069	Cardizem LA
0074-3072	Advicor
0074-3074	Niaspan
0074-3079	Niaspan
0074-3080	Niaspan
0074-3093	Viekira Pak
0074-3163	Biaxin
0074-3165	Biaxin
0074-3188	Biaxin
0074-3287	Tarka
0074-3288	Tarka
0074-3289	Tarka
0074-3290	Tarka
0074-3312	Simcor
0074-3315	Simcor
0074-3333	Norvir
0074-3346	Lupron Depot
0074-3368	Biaxin
0074-3455	Simcor
0074-3457	Simcor
0074-3459	Simcor
0074-3473	Lupron Depot
0074-3641	Lupron Depot
0074-3642	Lupron Depot
0074-3663	Lupron Depot
0074-3683	Lupron Depot
0074-3727	Synthroid
0074-3753	Tridione
0074-3779	Lupron Depot-ped
0074-3826	Depakote ER
0074-3956	Kaletra
0074-4314	Zemplar
0074-4315	Zemplar
0074-4317	Zemplar
0074-4341	Synthroid
0074-4378	Nimbex
0074-4380	Nimbex
0074-4382	Nimbex
0074-4456	Ultane
0074-4552	Synthroid
0074-4637	Zemplar
0074-5182	Synthroid
0074-5681	Depakene
0074-5682	Depakene
0074-6114	Depakote Sprinkles
0074-6122	Tricor
0074-6123	Tricor
0074-6212	Depakote
0074-6214	Depakote
0074-6215	Depakote
0074-6316	Erythrocin Stearate
0074-6346	Erythrocin Stearate
0074-6463	Gengraf
0074-6479	Gengraf
0074-6594	Synthroid
0074-6624	Synthroid
0074-6633	Norvir
0074-6799	Kaletra
0074-7068	Synthroid
0074-7069	Synthroid
0074-7070	Synthroid
0074-7126	Depakote ER
0074-7148	Synthroid
0074-7149	Synthroid
0074-7269	Gengraf
0074-7804	K-tab
0074-8110	Calcijex
0074-9189	Trilipix
0074-9296	Synthroid
0074-9642	Trilipix
0074-9694	Lupron Depot-ped
0075-0016	Ddavp
0075-0026	Ddavp
0075-0620	Lovenox
0075-0621	Lovenox
0075-0622	Lovenox
0075-0623	Lovenox
0075-0624	Lovenox
0075-0626	Lovenox
0075-1506	Nasacort AQ
0075-2450	Ddavp Rhinal Tube
0075-2451	Ddavp
0075-2452	Ddavp
0075-2912	Lovenox
0075-2915	Lovenox
0075-7700	Rilutek
0075-8003	Taxotere
0075-8004	Taxotere
0075-8013	Lovenox
0075-8014	Lovenox
0075-8016	Lovenox
0075-8018	Lovenox
0075-8020	Lovenox
0075-8022	Lovenox
0075-8025	Lovenox
0075-8030	Lovenox
0078-0017	Parlodel
0078-0053	Methergine
0078-0054	Methergine
0078-0102	Parlodel
0078-0109	Sandimmune
0078-0110	Sandimmune
0078-0126	Clozaril
0078-0127	Clozaril
0078-0149	Miacalcin
0078-0176	Lescol
0078-0179	Lamisil
0078-0180	Sandostatin
0078-0181	Sandostatin
0078-0182	Sandostatin
0078-0183	Sandostatin
0078-0184	Sandostatin
0078-0234	Lescol
0078-0240	Sandimmune
0078-0241	Sandimmune
0078-0246	Neoral
0078-0248	Neoral
0078-0249	Femara
0078-0274	Neoral
0078-0311	Miacalcin
0078-0314	Diovan HCT
0078-0315	Diovan HCT
0078-0323	Exelon
0078-0324	Exelon
0078-0325	Exelon
0078-0326	Exelon
0078-0327	Comtan
0078-0331	Simulect
0078-0337	Trileptal
0078-0339	Exelon
0078-0343	Vivelle-dot
0078-0344	Vivelle-dot
0078-0345	Vivelle-dot
0078-0346	Vivelle-dot
0078-0347	Desferal
0078-0351	Starlix
0078-0352	Starlix
0078-0354	Lescol
0078-0357	Trileptal
0078-0358	Diovan
0078-0359	Diovan
0078-0360	Diovan
0078-0364	Lotrel
0078-0365	Vivelle-dot
0078-0366	Famvir
0078-0367	Famvir
0078-0368	Famvir
0078-0370	Ritalin LA
0078-0371	Ritalin LA
0078-0372	Ritalin LA
0078-0377	Combipatch
0078-0378	Combipatch
0078-0379	Lotrel
0078-0380	Focalin
0078-0381	Focalin
0078-0382	Focalin
0078-0383	Diovan HCT
0078-0384	Lotrel
0078-0385	Myfortic
0078-0386	Myfortic
0078-0387	Zometa
0078-0393	Simulect
0078-0400	Lopressor
0078-0401	Gleevec
0078-0404	Lotrel
0078-0405	Lotrel
0078-0406	Lotrel
0078-0407	Stalevo
0078-0408	Stalevo
0078-0409	Stalevo
0078-0414	Zortress
0078-0415	Zortress
0078-0417	Zortress
0078-0423	Diovan
0078-0424	Ritalin LA
0078-0425	Genteal Moderate to Severe
0078-0429	Genteal Severe
0078-0430	Focalin XR
0078-0431	Focalin XR
0078-0432	Focalin XR
0078-0433	Focalin XR
0078-0434	Focalin XR
0078-0435	Reclast
0078-0436	Cataflam
0078-0438	Gleevec
0078-0439	Ritalin
0078-0440	Ritalin
0078-0441	Ritalin
0078-0442	Ritalin
0078-0446	Voltaren XR
0078-0447	Lotensin
0078-0448	Lotensin
0078-0449	Lotensin
0078-0450	Lotensin
0078-0451	Lotensin HCT
0078-0452	Lotensin HCT
0078-0453	Lotensin HCT
0078-0454	Lotensin HCT
0078-0456	Trileptal
0078-0457	Trileptal
0078-0458	Lopressor
0078-0459	Lopressor
0078-0467	Desferal
0078-0468	Exjade
0078-0469	Exjade
0078-0470	Exjade
0078-0471	Diovan HCT
0078-0472	Diovan HCT
0078-0473	Genteal Night-time PM
0078-0474	Miochol E
0078-0476	Zaditor Antihistamine Eye Drops
0078-0478	Voltaren
0078-0485	Tekturna
0078-0486	Tekturna
0078-0488	Exforge
0078-0489	Exforge
0078-0490	Exforge
0078-0491	Exforge
0078-0492	Tegretol
0078-0493	Focalin XR
0078-0494	Tobi
0078-0495	Proleukin
0078-0499	Lamisil
0078-0500	Lamisil
0078-0501	Exelon
0078-0502	Exelon
0078-0503	Exelon
0078-0508	Tegretol
0078-0509	Tegretol
0078-0510	Tegretol
0078-0511	Tegretol
0078-0512	Tegretol
0078-0517	Genteal Mild
0078-0518	Genteal Mild to Moderate
0078-0519	Hypotears
0078-0521	Tekturna HCT
0078-0522	Tekturna HCT
0078-0523	Tekturna HCT
0078-0524	Tekturna HCT
0078-0526	Tasigna
0078-0527	Stalevo
0078-0538	Tyzeka
0078-0539	Tyzeka
0078-0544	Stalevo
0078-0545	Stalevo
0078-0559	Exforge HCT
0078-0560	Exforge HCT
0078-0561	Exforge HCT
0078-0562	Exforge HCT
0078-0563	Exforge HCT
0078-0566	Afinitor
0078-0567	Afinitor
0078-0568	Coartem
0078-0569	Extavia
0078-0582	Ilaris
0078-0590	Zometa
0078-0592	Tasigna
0078-0594	Afinitor
0078-0595	Fanapt
0078-0596	Fanapt
0078-0597	Fanapt
0078-0598	Fanapt
0078-0599	Fanapt
0078-0600	Fanapt
0078-0601	Fanapt
0078-0602	Fanapt
0078-0603	Tekamlo
0078-0604	Tekamlo
0078-0605	Tekamlo
0078-0606	Tekamlo
0078-0607	Gilenya
0078-0608	Focalin XR
0078-0609	Focalin XR
0078-0610	Amturnide
0078-0611	Amturnide
0078-0612	Amturnide
0078-0613	Amturnide
0078-0614	Amturnide
0078-0616	Hecoria
0078-0617	Hecoria
0078-0618	Hecoria
0078-0619	Arcapta Neohaler
0078-0620	Afinitor
0078-0626	Afinitor
0078-0627	Afinitor
0078-0628	Afinitor
0078-0630	Tobi Podhaler
0078-0633	Signifor
0078-0634	Signifor
0078-0635	Signifor
0078-0640	Zykadia
0078-0658	Ritalin LA
0085-0091	Imdur
0085-0314	Victrelis
0085-0370	Elocon
0085-0492	Guanidine Hydrochloride
0085-0517	Diprolene AF
0085-0539	Intron A
0085-0566	Celestone Soluspan
0085-0567	Elocon
0085-0571	Intron A
0085-0575	Diprolene
0085-0819	Nitro-dur
0085-0854	Elocon
0085-0924	Lotrisone
0085-0962	Diprolene
0085-1110	Intron A
0085-1132	Proventil HFA
0085-1133	Intron A
0085-1136	Integrilin
0085-1168	Intron A
0085-1177	Integrilin
0085-1194	Rebetol
0085-1264	Clarinex
0085-1279	Pegintron
0085-1287	Sylatron
0085-1288	Nasonex
0085-1291	Pegintron
0085-1297	Pegintron
0085-1304	Pegintron
0085-1312	Sylatron
0085-1316	Pegintron
0085-1318	Rebetol
0085-1322	Clarinex-d 12 Hour
0085-1323	Pegintron
0085-1328	Noxafil
0085-1334	Clarinex
0085-1341	Asmanex
0085-1351	Rebetol
0085-1366	Temodar
0085-1368	Pegintron
0085-1370	Pegintron
0085-1374	Imdur
0085-1381	Temodar
0085-1385	Rebetol
0085-1388	Sylatron
0085-1401	Foradil
0085-1402	Foradil
0085-1417	Temodar
0085-1425	Temodar
0085-1430	Temodar
0085-1461	Asmanex
0085-1519	Temodar
0085-1733	Avelox
0085-1737	Avelox
0085-2028	Imdur
0085-3004	Temodar
0085-3149	Elocon
0085-3305	Nitro-dur
0085-3310	Nitro-dur
0085-3315	Nitro-dur
0085-3320	Nitro-dur
0085-3330	Nitro-dur
0085-4324	Noxafil
0085-4331	Noxafil
0085-4333	Asmanex HFA
0085-4334	Asmanex HFA
0085-4347	Sylatron
0085-4350	Intron A
0085-4351	Intron A
0085-4352	Intron A
0085-4353	Pegintron
0085-4354	Pegintron
0085-4355	Pegintron
0085-4356	Pegintron
0085-4610	Dulera
0085-7206	Dulera
0087-2771	Avapro
0087-2772	Avapro
0087-2773	Avapro
0087-2775	Avalide
0087-2776	Avalide
0087-2788	Avalide
0087-2875	Avalide
0087-2876	Avalide
0087-6060	Glucophage
0087-6063	Glucophage
0087-6064	Glucophage
0087-6070	Glucophage
0087-6071	Glucophage
0087-6072	Glucovance
0087-6073	Glucovance
0087-6074	Glucovance
0087-6632	Videx
0087-6633	Videx
0087-6671	Videx EC
0087-6672	Videx EC
0087-6673	Videx EC
0087-6674	Videx EC
0088-0576	Rifater
0088-1090	Allegra D-12 Hour
0088-1095	Allegra--d 24 Hour
0088-1097	Allegra
0088-1106	Allegra
0088-1107	Allegra
0088-1109	Allegra
0088-1111	Nilandron
0088-1113	Allegra
0088-1202	Anzemet
0088-1203	Anzemet
0088-1206	Anzemet
0088-1208	Anzemet
0088-1209	Anzemet
0088-2160	Arava
0088-2161	Arava
0088-2162	Arava
0088-2223	Ketek
0088-2225	Ketek
0093-0011	Pantoprazole Sodium
0093-0012	Pantoprazole Sodium
0093-0017	Moexipril Hydrochloride
0093-0041	Clomiphene Citrate
0093-0050	Acetaminophen and Codeine Phosphate
0093-0051	Carvedilol
0093-0053	Buspirone Hydrochloride
0093-0054	Buspirone Hydrochloride
0093-0058	Tramadol Hydrochloride
0093-0064	Rabeprazole Sodium
0093-0073	Zolpidem Tartrate
0093-0074	Zolpidem Tartrate
0093-0083	Amlodipine Besylate
0093-0088	Sulfamethoxazole and Trimethoprim
0093-0089	Sulfamethoxazole and Trimethoprim
0093-0090	Epitol
0093-0109	Carbamazepine
0093-0129	Estazolam
0093-0130	Estazolam
0093-0135	Carvedilol
0093-0147	Naproxen
0093-0148	Naproxen
0093-0149	Naproxen
